account_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
80ECE1840,-0.12140958,-0.533848,0.37880477,-0.45217538,-0.4710483,-0.64434797,-0.24530028,-0.27286816,0.08354323,0.9547523,-0.21823761,0.7007767,-0.40308714,-0.075170964,-0.61270595,0.21935636,0.13486832,0.3152179,0.7928169,0.0794678,0.094049454,-0.14965121,-0.5435262,-0.74694836,0.41221225,0.78077173,0.15704921,0.42590448,-0.49057904,-0.49758723,-0.4606564,0.011214307,-0.5773342,0.28161338,-0.25456628,0.3581488,-0.33336723,0.20436944,-0.31390983,-0.11891785,0.010305722,-0.4075282,-0.2180304,-0.13953361,-1.2141737,0.12713777,0.14995207,-1.0866196,0.036130145,0.03957037,-0.35864463,0.18575227,0.28001535,0.7629785,-0.15170446,-0.19821723,-0.23790321,-0.66607213,0.58667076,0.09055699,0.6762437,0.3916919,0.54209256,-0.3160478
80ECE4CA0,0.006589327,-0.008128837,0.009961342,-0.0011915043,0.003550116,-0.0019455608,0.00056024827,-0.012042368,-0.007856177,0.0021933336,0.013442067,-0.011083612,-0.0058182534,-0.012341227,0.00089526735,0.01454379,0.015388176,-0.005066786,-0.000308536,0.012332963,0.003022479,0.0023416448,0.015002167,0.00886574,-0.0120070465,0.014870156,0.009411214,0.0104701985,0.006798556,0.0006595589,-0.014671709,0.009666912,-0.015277341,0.010344697,0.0064326227,0.0010466482,-0.0070303213,-0.005203357,-0.0017289873,-0.0080226045,-0.0034862496,0.008369306,-0.0126337465,0.013717856,-0.014857093,-0.007380035,0.007918073,0.013467757,-0.00089799054,0.004539065,0.012123372,-0.0017274208,0.014232643,-0.014065912,0.007626459,-0.0132340565,-0.0044861045,0.0063769054,-0.010335445,-0.0071059186,-0.010472009,0.011226678,-0.009314792,-0.0017478392
80ECEF920,0.012169419,0.0075795464,-0.003319662,0.0108768605,-0.0038248934,-0.010937655,0.0023870934,-0.005603455,0.008887846,-0.006105667,-0.0020668693,0.0074835233,-0.0053603053,-0.0076138712,-0.012542816,-8.6912885e-05,0.0072510336,-0.011138706,-0.005678583,0.006566383,0.009298619,0.0018278658,-0.0038385168,0.012763543,0.0060942248,-0.0044446997,-0.011426769,0.012568107,0.0025969408,0.010077303,-0.00060770847,0.0048546735,-0.015364548,0.0058051664,0.0111624,-0.0057333466,-0.008684607,0.013309518,0.00088687986,0.0052002072,0.009982493,0.0012645479,0.000713611,0.003315894,0.0054524336,-0.0118284505,-0.0072477404,0.004521277,0.004356291,-0.00037973188,-0.0056714155,-0.0003595911,0.013175894,-0.003940493,0.0049928483,0.0025732815,-0.0024828557,0.011893889,0.004102852,-0.0035319254,0.004643958,0.00011779368,0.010678774,0.0023207795
80ECFD4D0,-0.005924428,0.012066886,0.010282652,-0.013394533,-0.01362451,0.0053889416,-0.010633016,-0.0030644853,-0.00495841,0.012534749,-0.0003844779,0.002120195,0.0040843915,0.00291273,-0.005133871,0.011302775,-0.003816761,-0.0073254704,-0.011647727,0.0031817127,-0.012468973,-0.008665549,0.015253857,0.010577565,-0.011724662,0.01255138,-0.013445584,-0.0033455547,0.011302985,0.013579173,0.015134819,0.014746206,-0.012742354,-0.009117834,0.00090796314,0.0033994894,0.007761676,-0.0072421674,-0.01503058,-0.007991966,-0.002997158,-0.0028916467,0.013696689,-0.0048733335,-0.012171915,-0.0009436738,0.010370726,-0.012002699,-0.00063410774,-0.0030002203,-0.015176468,-0.013976704,-0.008818593,0.0075063556,-0.0017239582,-0.0051273983,0.0082597565,-0.0034182034,-0.012061644,-0.0068906993,-0.0029951427,-0.0089033,-0.0040240027,-0.0047455523
80ED002D0,0.39326409,-0.21473654,0.7347227,-1.0157001,0.16434439,-1.3478421,-0.29989982,0.18608935,0.029845474,0.2707565,-0.87643844,0.87178147,-0.5922917,-0.48746586,-0.37398288,-0.18214133,0.48172337,0.5197367,0.91454756,-0.6840573,-0.024059903,-0.48201346,-0.31711993,-0.7978531,0.10725312,0.6601681,0.26839828,0.058187887,-0.33204842,-1.4573717,-0.865012,-0.28753126,0.1838481,-0.53686225,-0.35593605,0.92356724,-0.5386088,0.587494,0.17895187,-0.36338842,0.27569315,-0.08113917,0.3558364,-0.3274922,-0.58049995,0.3371125,0.5945109,-0.3590525,0.28687721,-0.34214303,-0.46472886,-0.014661097,1.157096,0.18314424,-0.39836997,0.013357894,-0.1841006,-0.5030059,0.5385626,0.29324666,0.35653272,-0.43935406,0.3588808,-0.7352493
80ED20370,0.3927264,-1.0299623,-0.21352802,0.103127636,-0.63012975,0.098100826,-0.16654077,-0.87976986,-0.67845494,1.2412244,0.26448062,0.67053556,0.3767037,-0.29585442,-0.59192747,-0.15909986,-0.30448756,-0.6195374,0.92459637,-0.11482997,-0.152356,-0.49135837,0.10647499,-0.94533944,0.2046469,0.7520476,0.67381155,1.2612876,-0.40187514,-0.50809276,0.044452365,0.83025634,-0.6336279,-0.5139396,-0.007986606,0.690756,-1.235207,0.37592417,-0.15094377,-0.11636022,0.029941969,-1.0163382,-0.44394812,-0.50978035,-1.9683632,-0.6357998,-0.540178,-1.0796964,-0.08859184,-0.22189172,-0.10078569,-0.13339955,0.593406,1.3999832,0.51206195,-0.18987612,0.15609658,-0.21979138,-0.37122786,0.40269923,0.34601298,-0.69366646,1.2259126,-0.37125772
80ED3E9B0,0.0019345563,-0.010317193,-0.0048173964,-0.0068492778,0.006406272,-0.0140407365,-0.014279986,0.0067520365,0.0017772671,-0.005292563,-0.007388953,0.01395129,-0.014497969,0.0062737316,-0.0069482476,-0.012664236,-0.00015578978,-0.014050245,0.004830271,0.013481302,0.002012413,-0.00967606,-0.010738632,0.008034876,-0.015564719,0.0053700972,0.001767017,-0.0008899756,-0.006211372,0.0007404778,0.005651107,0.007947557,-0.013113508,-0.00048326515,0.01036362,0.0035566837,0.0015503503,-0.0049964115,-0.0063841976,-0.00094873644,-0.0021168403,-0.00927834,-0.0038354006,0.008044368,-0.000128977,-0.0053220987,-0.008246919,-0.007809952,-0.0040825494,-0.0004893653,-0.007787179,-0.015478011,0.0072004143,0.0048544966,0.009464262,-0.008020695,-0.013591973,0.0025898647,-0.0032892115,-0.015560625,-0.012602983,0.013412086,-0.011537079,-0.008366069
80ED7CE00,-0.57692385,-0.84080243,0.2521398,-0.7493601,0.88071394,-1.0746565,0.041648254,-0.096877225,0.25564566,0.78179383,-0.14821893,0.80943406,-0.0590362,0.013284325,-0.66058624,0.20488374,1.0958879,0.41757438,1.1048324,-0.50164783,0.6245014,-0.81929505,-0.9513318,-0.34084588,0.44172013,0.74817187,-0.058634847,0.3916309,-0.86732274,-1.117796,-0.020206982,0.29980472,-0.7606763,-0.24581729,-0.33268294,-0.16213311,-0.99547404,-0.35047755,0.38417706,-0.7954019,-0.8347697,0.5474675,-0.7676583,-0.3660511,-1.7576159,0.27964747,0.49854943,-0.96504337,-0.48461062,-0.3965826,0.29510346,0.6905049,-0.45233545,0.61366224,0.36260983,0.18680157,0.12093551,-1.152894,-0.14183015,-0.9177578,0.31775093,0.64748454,1.0839211,0.27416822
80ED853F0,-0.5087323,-0.9691703,0.7706961,-0.5629472,-0.16680317,-1.6165353,-0.6735642,0.39768445,0.25502798,0.23474525,-0.99219894,0.5789299,1.4446658,-1.0183418,-0.8357651,0.088432886,0.49648553,-0.72893816,1.052526,-0.0112918345,-0.21161096,-0.44468483,-0.52838945,-0.59452635,0.21042177,0.05462989,-0.5253737,0.46943772,-1.0396707,-0.4224353,-0.7738582,-0.06954538,-1.1507515,-0.016035888,-0.47612196,0.6316725,-0.04667397,0.15162714,0.11600169,-0.02072828,0.023501994,-0.4837116,-0.1007271,-0.61423856,-0.9819567,1.0405629,-0.67311084,-2.175247,-0.37572476,-0.4070643,0.414477,-0.19594374,0.32212988,0.4769096,-0.7441733,0.24328503,-0.22194327,0.21939701,1.1974436,0.5621158,1.2180073,-0.18131101,0.7414142,0.031683665
80ED8EA50,-0.7449165,-0.9787395,0.13212511,0.37434512,-0.14655124,0.043933067,-0.3479208,-1.1828445,0.44822204,1.2313443,0.07586366,0.60768116,-0.9066825,-0.71242243,0.0690912,0.8385693,-1.0066322,-0.3193707,0.5864847,0.06451514,0.018804008,-0.41032016,-0.40149084,-0.68690765,1.3358004,1.0017414,0.66355383,0.8654122,-1.1355125,-0.71580505,-0.7562377,1.2127625,-0.80683655,0.28760126,-0.5764296,0.07324069,-0.26180872,1.014552,-0.84026223,0.123309575,-0.21263526,-1.0391026,0.5121026,-0.39278775,-0.2349962,-1.3046042,0.5359603,-1.5021642,-0.20220684,1.214736,-0.2649288,0.12996636,0.28143734,0.04593074,0.476194,-0.70352226,-0.8053164,-0.7499313,1.0372297,0.46487823,0.8132333,0.14420244,0.9649915,0.56691325
80EE0FB00,0.0036250353,-0.0049767494,0.0151399765,0.0056549106,-0.008950511,0.0028388705,-0.0065339934,-0.001787182,-0.009579942,-0.01057937,0.013002561,-0.0020477716,-0.004721733,0.006027693,0.0063148607,0.0022056084,0.007504767,-0.00826999,0.0016886238,-0.0015569013,-0.014588233,-0.0028185267,-0.008428616,-0.013008263,0.008269368,-0.011995012,-0.00836478,-0.009531833,0.0005201306,0.013057202,0.0070157144,0.0066337623,0.009594431,-0.008586451,-0.010386694,0.013563814,-0.01549284,0.00694564,0.01182523,0.0058199577,-0.010685839,0.014854925,-0.0014439337,-0.0017652493,0.00684968,0.00074226037,-0.014249777,0.0056142285,-0.0029242486,0.013477156,-0.008234633,0.01167771,0.006637968,0.005490398,-0.0024295412,0.011639679,0.007889675,-0.004818354,-0.012811849,0.00093210675,0.0045653693,0.008237019,0.0147154685,-0.014782423
80EE1B960,-0.18310468,-0.7296931,-0.07035816,0.4984776,-0.44900984,-0.45576122,-0.6401037,0.31707633,0.068288445,0.5689077,-0.47206682,0.046224732,0.117577925,-0.06669222,-0.6438717,0.62627137,-0.4263787,0.1649212,0.2761903,-0.06052117,-0.5177543,0.581306,0.00578315,-1.251181,0.95459795,0.2335575,-0.40223023,-0.592995,-0.11642763,-0.02302687,-0.6047538,0.38550323,0.2128861,0.18786256,-0.20294696,0.1700929,0.17642431,-0.17488138,0.072175585,0.3190983,0.11449401,-0.893974,-0.027516471,-0.5719678,-1.1603115,0.2423372,0.012741809,-0.27848527,0.018072797,-0.5517123,-0.45982912,-0.4265347,0.4340915,0.00784064,0.22770427,-0.70957613,-0.9840801,-0.96987236,0.14859892,0.07844622,0.17920764,0.6570286,0.5326487,0.6934429
80EE85CD0,-0.0013929047,0.01039644,0.012153408,0.0015120748,0.0019796658,0.00011380389,0.002316514,-0.010617448,-0.008051809,-0.0016900618,0.009968884,0.010094045,-0.008766666,-0.002630148,-0.013362259,-0.01010295,0.0012540203,-0.013713244,-0.011945764,0.008044915,-0.001949558,0.0033277236,0.006144652,-0.0060753617,-0.003991319,-0.003460722,0.013026133,-0.005286919,0.0007796008,-0.00625629,-0.009532135,-0.0145439245,-0.002806345,-0.0016448647,-0.0138003435,0.011245741,0.00818444,0.014955251,0.005266227,-0.012307838,0.005027009,-0.01018209,-0.013012743,-0.002369361,0.0066026077,-0.011393746,0.003078321,0.003814647,0.007958375,0.006117992,0.0019009504,0.0062259976,0.0034168866,0.013511764,-0.015428891,-0.0107067805,0.012313243,0.008874815,-0.006172169,0.0037223808,-0.007929234,0.0077660624,-0.0011573154,-0.007033892
80EE94A90,-0.0058291927,0.008503888,-0.013100009,-0.013122069,-0.013792912,0.010100555,0.011895698,0.0011788607,0.002343664,0.0019658785,0.00091729127,-0.014801908,0.003699394,-0.002538016,0.011267716,0.0077962857,0.011989474,-0.00017767213,-0.005014945,0.0033953767,-0.012947291,-0.006787423,0.002142569,-0.0070405025,-0.003310321,-0.009089354,-0.013267335,-0.0143997,0.014096009,-0.0030524116,-0.0082886405,0.010183206,-0.0011245422,0.012461899,0.011633823,0.00090541504,0.009074736,0.0015389081,-0.011173999,-0.009139614,0.0029840413,0.0027214456,-0.0013817474,0.00042739883,0.015502602,0.0018754993,-0.013482897,0.003830254,-0.007812422,0.015089104,0.0027105566,-0.0015857834,6.29127e-05,0.0005283486,0.0085016005,-0.00018204004,-0.011397174,-0.0003675744,-0.0078006405,0.0106394235,-0.008765627,-0.008919319,0.014074143,0.01402634
80EEE6DF0,-0.84302455,-0.66708785,-0.39186817,0.3103864,0.021760926,-0.0926569,-0.2897141,0.1918298,-0.24731977,0.37360114,0.41610128,0.7556422,-0.29830247,0.07490293,-0.95761347,0.21861595,-0.8989984,-1.1963351,0.51896274,0.15961841,0.562665,-0.1456299,-0.6081088,-1.3360031,0.8584988,1.2877524,0.15495253,1.4623157,-0.6871151,-0.62201524,-1.1611617,0.17405318,-0.7741568,0.2795671,-0.13150416,-0.4423617,-0.41368908,0.25538704,-0.84091145,-0.63635665,0.03758365,-0.5729247,-1.0461094,-0.33377075,-1.4791378,0.64172727,-0.3454357,-1.6687963,-0.342425,0.5609967,-1.3840704,0.9768332,-0.1274937,-0.058387976,-0.07424394,-0.9964137,0.118249066,-0.37784392,0.32898095,-0.1531265,0.42162248,-0.4202513,0.5893216,0.13050112
80EF13770,0.0038401354,-0.0008269213,0.0057016183,-0.0015104469,-0.0031535309,0.012643505,0.014863376,-0.009972347,-0.0022527836,-0.013148451,0.0011203401,-0.0003026463,-0.0026026405,-0.011787172,0.0117235165,-0.002149038,-0.0005168393,-0.015233146,0.009616515,0.0024286099,-0.005009977,0.0017027445,-0.01498113,-0.013513325,0.012188775,-0.00090775266,-0.011924693,-0.0052656997,0.006519478,0.010594195,-0.012030631,-0.0027323794,0.00096592866,-0.007934015,0.015131557,-0.010584645,0.0004140176,0.010433616,0.0007491056,-0.010109644,-0.0029536672,0.0124104675,-0.014435584,-0.0041618124,-0.0072742086,-0.0039817207,0.010079103,0.005617125,0.0015971549,-0.015005147,-0.008482918,-0.0062454157,0.014463151,0.0068529714,0.013205258,0.012066314,0.003488209,0.0030332599,0.008913076,-0.013113147,0.010910546,0.012047773,-0.00031719357,0.01190738
80EF21E50,0.99942154,0.06815412,0.21142277,-0.49733523,-0.8224097,-1.5679475,0.07373027,-0.7006039,-0.12689342,1.1305649,-0.109770805,0.9384977,-0.19818076,0.79047114,-0.59477013,-0.90700144,-0.17471948,-0.3909905,1.2001256,-0.15395106,0.59240866,0.061982833,-0.49750873,-0.35846835,0.7434027,2.290187,-0.40091574,0.6724599,0.15247984,-0.18669277,-0.50848776,-0.3681188,-1.63426,-0.07404316,-0.7003399,0.5342315,-0.35440287,-0.37780243,-0.20603673,0.63536805,-0.77752846,-0.5863514,-0.47483128,-0.36282948,-0.82338244,-0.008476659,0.40100923,-0.893285,0.19037221,-0.6512888,-1.3085463,0.20780578,-0.5076464,0.8813561,0.3951694,-0.27403924,0.004319945,-0.65937537,0.7989744,0.21261644,-0.5588845,0.38605502,1.1027169,0.33738515
80EF23070,0.989483,0.07379686,0.20520017,-0.49692532,-0.816884,-1.52671,0.04744809,-0.7001895,-0.093215,1.1307119,-0.10464874,0.94221544,-0.23641151,0.7796558,-0.58240736,-0.9023729,-0.18365245,-0.37154877,1.2118204,-0.15625681,0.59232956,0.0727906,-0.5254572,-0.37174305,0.72875637,2.2508254,-0.40961793,0.64650804,0.19732605,-0.19322307,-0.52839005,-0.39578277,-1.5979404,-0.09027697,-0.65800875,0.5245225,-0.33169004,-0.40250123,-0.1822962,0.6149992,-0.7653934,-0.60039794,-0.4742337,-0.34338754,-0.830766,-0.020697933,0.41222516,-0.8830369,0.18197678,-0.65497506,-1.3140152,0.21623646,-0.49560496,0.87546074,0.40586507,-0.29904625,-0.0033984075,-0.63455045,0.80348456,0.18914354,-0.52821153,0.40601143,1.0747873,0.31445506
80EF27BE0,1.0572886,0.123199396,0.18211013,-0.53112745,-0.8732938,-1.7089078,0.12130662,-0.72478753,-0.11695236,1.2446854,-0.121011674,0.98739624,-0.24171932,0.85835373,-0.6247661,-1.0115352,-0.20950903,-0.42635462,1.2896415,-0.15069349,0.6362518,0.08293748,-0.51012284,-0.3364873,0.81274,2.393466,-0.45689705,0.66103876,0.20379917,-0.18667847,-0.60204536,-0.43852147,-1.7906204,-0.05039753,-0.7275326,0.5887089,-0.41583994,-0.43669915,-0.20112106,0.71532804,-0.85321754,-0.66143495,-0.4910224,-0.40335375,-0.8507165,-0.030166492,0.42234167,-0.94548434,0.19359636,-0.6876165,-1.3805112,0.25720844,-0.58564526,0.9417482,0.43760666,-0.27598026,0.00050232245,-0.64117527,0.8728413,0.20253189,-0.6189891,0.38456312,1.1329528,0.3605681
80EF36AB0,-0.66896033,-0.67740905,0.25035563,0.37779245,0.0060035917,-0.23688012,0.16854465,-0.082455024,0.1584916,0.75861603,-0.15808253,0.7381896,0.44239187,0.6527961,0.22316156,0.420947,-0.6891539,0.8036747,1.0064305,-1.0488192,-0.516123,0.09659793,-0.8095302,-0.22446467,-0.21101843,1.5768156,0.5722732,0.3823596,-0.33665046,-0.4602939,-0.47081926,-0.39021397,-0.5479364,-0.0619857,-0.605121,0.41651037,0.4967829,0.27460548,-0.20835333,0.8720774,-0.35429773,0.019097557,-1.3468297,-0.30796236,-2.550528,-0.3370175,0.40540335,-1.3348411,-0.4330619,0.7674065,-0.5370174,0.15246615,1.2231164,0.51097184,-0.35067832,-0.09838211,0.75030154,-0.9052814,0.93340164,0.4864122,0.2593429,0.9545325,0.49159235,-0.36548606
80EF46FE0,-0.36356962,-0.75072664,1.0272212,-0.8160205,-0.37286884,-0.711146,0.015321135,-1.0297822,-0.24471518,0.8559436,0.30240953,1.3214059,0.26591712,0.05784327,-1.4740306,-0.22666351,0.2274093,-0.38349247,0.52561814,-0.88625026,0.06583724,-0.18143468,-0.09396072,-0.91638964,0.4510242,0.34836885,0.21695764,0.83149487,-1.1751963,0.58950526,-1.2792152,-0.8870201,-1.0806097,0.3813535,0.22924185,0.12726948,-0.5370873,-0.5117842,-0.03993492,0.28836718,0.14698836,-0.112654194,-0.92419374,-0.21145004,-1.1959652,-0.8021084,0.3455979,-0.4462944,0.116018385,0.3936664,-0.91604453,-0.23989147,-0.2757105,1.2203007,-0.3085857,0.54807335,0.46364772,-0.122015715,0.20433977,0.37352479,0.85539764,1.0209609,0.38126588,-0.57205206
80EF8E2D0,0.012472985,-0.010847496,0.0153643545,0.006766284,-0.0069197677,0.006610483,-0.0074409246,-0.010754099,-0.012133755,-0.0031125322,0.013736689,0.009467931,-0.008724527,0.009225,-0.0046269,0.013119182,0.00837061,0.013742056,-0.004688278,0.0130115,-0.00030038506,0.0060232524,-0.0013445821,-0.009303115,-0.0048077293,-0.015588304,0.014137564,0.007475525,0.015298115,-0.014747385,0.010257738,-0.010794014,0.0015685633,0.004800856,0.0017505251,0.0022424664,0.0065243617,0.0046158396,0.0053536557,0.006159758,-0.0011126548,0.0118420515,0.004835738,-0.00037202984,-0.003254395,-0.004588656,0.010261117,0.006079832,-0.007231122,-0.0015056469,0.015589306,-0.015366482,0.009294743,-0.008788072,0.004779687,0.002720395,-0.0052097905,0.0069448017,-0.00794295,0.0009220056,-0.011454472,-0.012421301,0.004292134,0.0049434025
80EF93410,-0.5415187,-0.45110452,0.7290644,-0.785165,-0.5349657,-1.1422198,-1.2452257,-0.6314918,-0.5543453,0.96059597,-0.6030929,0.52033836,-0.45799673,-0.14932674,0.068876214,-0.09593931,0.76530683,0.6140622,1.8011397,0.34985855,0.3582219,-0.04589721,-0.03797486,-0.33146235,0.27770382,0.022208426,0.79633635,0.66619766,-0.87252015,-0.6211791,-0.7394163,0.36118138,-0.23998304,0.31551212,-0.32664478,0.6268723,-1.2802317,0.36974922,-1.0345637,-0.053260323,-0.8919215,-0.7176667,0.4863755,-0.055178445,-1.734545,-0.058238763,0.18238947,-0.1414382,-0.18041816,-0.6293113,-0.29213676,0.6465822,0.34605086,1.1299963,0.40739444,-0.13986067,-0.74656606,-0.7381126,-0.4500566,-0.18701172,0.048942514,-0.53248674,-0.122760296,0.013456884
80EF98850,0.7356275,-0.03538333,0.46655363,-0.009786354,-0.746748,-0.20073429,-1.517121,0.28198114,-0.043158952,0.9132344,0.20725635,0.79395753,0.0836525,-0.5015234,-1.4087734,-0.15932739,0.06322193,0.47483742,1.4624922,0.783311,-0.90722996,-1.1059018,-0.059200212,-0.16951902,0.6624808,0.6002399,0.19860975,0.83498144,-0.759348,-1.4733503,-0.024432104,-0.54118484,-0.21210359,0.80322576,-0.18169329,0.09420193,-1.3089603,0.404806,-1.4803003,-0.2769691,-0.040484857,-1.1013986,0.03920081,-0.6555329,-0.8368074,-0.6415615,0.42441154,-0.91587657,0.2728798,0.564496,0.11630808,-0.16887504,-0.29411978,0.65145814,0.23416093,0.38283718,-0.94014204,-1.4099685,0.8279039,-0.5482857,0.45358488,-0.17630291,0.8853796,-0.57949996
80EFBA910,0.0063483603,-0.0013865083,0.007873431,0.005201947,0.0048607774,0.002380645,-0.0077708457,0.015107099,-0.0032364838,-0.0134503,-0.0035506114,-0.0028731506,0.0044753253,-0.0009591412,-0.0025446825,-0.01125351,0.0155990515,-0.005611753,-0.006926177,0.01275672,0.008094333,0.002504466,0.008161934,0.01400207,-0.012687288,-0.014913447,0.015347825,-0.0027997307,0.001249887,0.013972109,-0.0041233394,-0.011825828,0.0046971124,-0.0068018083,-0.0040066186,-0.01203876,-0.0055258367,-0.013717936,-0.012322415,0.0014956612,0.0056622047,0.011192584,0.0035389047,0.014857836,0.009226555,0.007652322,-0.0070374627,-0.014676683,0.010894833,0.007009426,0.01222074,-0.0072325245,-0.0023549087,0.005622551,-0.0149314795,0.0029245466,-0.008913662,-0.010057425,0.0010424089,0.0018192697,0.007677149,0.0004626885,0.0037456248,-0.0066874027
80EFBFF60,-0.19284269,-0.5220258,0.2702333,-0.43174848,-0.2499338,-0.6506631,-0.17197995,-0.11002854,-0.046663888,0.8517099,-0.30986783,0.7465633,-0.2785265,-0.09363551,-0.5339633,0.14049226,-0.08134203,0.2681897,0.83679724,0.06728733,0.16235527,-0.09725197,-0.44540685,-0.60268265,0.35299474,0.7839874,0.19574782,0.41414326,-0.53968954,-0.52687824,-0.41227418,0.08507635,-0.61237735,0.15692206,-0.28676566,0.53275144,-0.3296498,0.18398164,-0.33140948,-0.10696803,0.17328176,-0.41477516,-0.25584334,-0.23710601,-1.0951854,-0.032280058,0.13674183,-1.1192026,-0.011785887,0.002868314,-0.33054307,0.08806973,0.35379612,0.61159647,-0.15909435,-0.19477299,-0.13668457,-0.5349387,0.63293517,0.030200303,0.59335726,0.21907237,0.6008649,-0.17896289
80EFC0850,-1.4584346,-1.1533331,0.27754235,0.57909507,-0.26220697,0.048553433,-0.7036997,-0.02722406,0.8250188,0.9981762,-0.24017882,0.40830997,-0.44044876,-0.686984,-0.574581,0.02301808,-0.26964498,-0.7216811,0.17729817,0.2061887,0.64931995,-0.5649728,-0.5713968,-0.8051148,1.6896404,0.9649256,1.138599,0.09065972,-0.14556813,-0.7973335,-0.2802287,-0.4134303,-0.12916328,0.5407144,-0.89905816,1.0302347,0.02016262,-0.44569805,-0.89618546,0.42861614,0.6520499,0.28071767,-0.09849223,-0.1002669,-1.5711484,-0.44079,-0.18501814,-1.6283154,0.1584847,0.29188028,-0.55823207,-0.16788873,0.0819305,0.49625447,0.8527621,-0.25910428,0.07198809,-0.9080265,1.1560012,0.45844772,0.49112877,0.738292,-0.35333964,0.119963825
80EFC8780,0.5516566,-0.8917574,1.0725139,-1.1449624,0.63258153,-1.4694033,0.02428463,0.2936814,0.48410523,1.445958,-0.46257043,0.99367183,-1.6762735,-0.8426657,-1.175867,0.635345,0.18244715,0.0014513051,0.83078736,0.6817864,-0.29971486,-0.09531444,0.17862995,-0.2875786,0.69404024,0.7240348,0.5523389,-0.8298131,-0.25006658,-0.41363713,-0.20717838,-0.33573756,-1.2661394,1.2610965,-0.046457514,0.28269324,-0.48983818,0.32372653,-0.60809535,-0.22585297,-0.22128808,0.25350916,-0.84577173,-0.41956168,-0.7751693,0.18355982,0.23266533,-0.60778785,0.35492173,-0.35620767,0.6117541,0.17192337,-0.12957972,0.58037734,0.6863164,0.20737223,0.45847252,-0.8941612,1.4954891,0.31281367,0.6560754,1.2707899,0.824653,0.13718888
80EFC8EE0,-0.2141475,-0.5155181,0.36248466,-0.49794888,-0.44075495,-0.65193313,-0.2749615,-0.18057884,0.106216446,0.9836634,-0.3103334,0.7618816,-0.28495252,-0.1386133,-0.67627084,0.25433874,-0.07443761,0.33412072,0.8084928,0.03551617,0.07601453,-0.22028485,-0.55013883,-0.7465111,0.42626527,0.9114362,0.20428066,0.36980006,-0.47350773,-0.5660581,-0.4973123,0.09837221,-0.59223676,0.1885682,-0.35387766,0.3817011,-0.35668433,0.13810006,-0.37577617,-0.106257364,0.052180517,-0.3743945,-0.22598621,-0.16925992,-1.1404362,-0.078865685,0.13205409,-1.1655995,-0.0033333658,-0.08976271,-0.28457665,0.110401064,0.36837345,0.722969,-0.15879346,-0.13346401,-0.3248922,-0.51174784,0.5061829,0.06813194,0.6596115,0.29929984,0.60938853,-0.1318448
80F01CBA0,-0.8234765,0.013638781,0.13857807,-0.4459993,-0.27768523,0.3877679,-0.44407228,0.22781204,-0.4383471,0.8662442,-1.0003673,0.07756498,-1.3379492,0.48855138,-0.93675494,-0.39205855,-0.22231579,0.21100213,1.5711142,1.2060698,0.08429394,-0.2583922,-0.06899866,-0.2090884,0.27411562,1.0295465,-0.26219296,1.1383542,-0.3693608,-1.412162,-0.95461243,0.30190066,-1.4688398,-0.20687175,-0.94226485,0.18825728,0.35045716,0.6159211,-0.9096626,-1.021156,0.11192969,-0.55304265,-0.24127875,0.007172888,-0.96903276,-1.2500196,-0.67452973,-0.7974359,-0.54200345,0.45373967,0.45648926,-0.7595417,0.49199167,0.9053552,-0.21785416,-0.32828486,-0.50158364,-1.1723413,0.86104095,0.005628749,0.653586,-0.19845739,1.2837235,0.1359352
80F01CCE0,-0.8463373,-0.014231969,0.09494877,-0.43669814,-0.29730716,0.39224243,-0.45861936,0.2477782,-0.44938967,0.8801944,-0.97062886,0.102371514,-1.3591793,0.47491738,-0.92003345,-0.38842428,-0.20670155,0.23274156,1.5416392,1.2016915,0.1053181,-0.29479426,-0.07731702,-0.19536257,0.23917031,1.0296605,-0.29304656,1.1147647,-0.40017644,-1.3892608,-0.9513508,0.31237534,-1.4502358,-0.19101496,-0.93456805,0.15422924,0.36285368,0.6394899,-0.877518,-1.0631166,0.13440268,-0.60592127,-0.21122546,0.014550282,-0.9423306,-1.2225366,-0.64970857,-0.80151904,-0.57516307,0.4738874,0.47334152,-0.7675186,0.4530328,0.86287636,-0.2873896,-0.33684963,-0.52638495,-1.1703116,0.8724056,-0.0063287597,0.67451495,-0.24016607,1.2937651,0.10533204
