account_id,cluster_label,cluster_size,is_outlier
80F6AFED0,-1,1,True
80F6BA500,51,889,False
80F6D3C70,51,889,False
80F6FE710,128,6,False
80F716D20,-1,1,True
80F79F010,51,889,False
80F7A83B0,153,9,False
80F7CE4C0,48,13,False
80F7CF970,30,17,False
80F7D6660,48,13,False
80F85E470,-1,1,True
80F86B020,-1,1,True
80F86B1B0,-1,1,True
80F86BA00,-1,1,True
80F879FA0,190,6,False
80F87C640,51,889,False
80F8B7290,51,889,False
80F8C3CA0,51,889,False
80F8D3790,63,5,False
80F8D6A20,109,8,False
80F903660,51,889,False
80F90D4B0,190,6,False
80F9A0F40,-1,1,True
80FA16DF0,-1,1,True
80FA4E700,-1,1,True
80FA54580,-1,1,True
80FA76900,-1,1,True
80FA76950,-1,1,True
80FA98B00,51,889,False
80FA9EB10,51,889,False
80FAC8EB0,130,5,False
80FAD8020,-1,1,True
80FB16BD0,-1,1,True
80FB1DD20,-1,1,True
80FB61270,51,889,False
80FB8A6A0,71,19,False
80FC107F0,51,889,False
80FC16870,51,889,False
80FC35230,51,889,False
80FC517D0,51,889,False
80FC8F980,51,889,False
80FCB8380,66,146,False
80FCDA990,190,6,False
80FCE9D40,-1,1,True
80FD26790,47,7,False
80FD27A20,47,7,False
80FD32260,-1,1,True
80FD42840,191,5,False
80FD51BF0,191,5,False
80FD62800,-1,1,True
80FD78AC0,5,7,False
80FD815E0,-1,1,True
80FD81810,-1,1,True
80FDAF820,192,5,False
80FDB4F20,47,7,False
80FDCE320,-1,1,True
80FDD2370,-1,1,True
80FDDAA70,47,7,False
80FDE7B60,193,12,False
80FE109A0,194,6,False
80FE11450,-1,1,True
80FE11FA0,-1,1,True
80FE124F0,-1,1,True
80FE14260,-1,1,True
80FE6AB90,51,889,False
80FE75ED0,-1,1,True
80FE783F0,-1,1,True
80FE7C0C0,66,146,False
80FE91FD0,-1,1,True
80FEA9150,126,5,False
80FECCF30,195,10,False
80FEF6B80,51,889,False
80FF15F30,51,889,False
80FF21930,118,14,False
80FF28080,51,889,False
80FF33910,135,6,False
80FF589E0,51,889,False
80FF91CE0,-1,1,True
80FF9B000,193,12,False
80FF9CB70,193,12,False
80FF9CD00,193,12,False
80FFB24E0,193,12,False
80FFEFBE0,47,7,False
8100032B0,191,5,False
8100256D0,51,889,False
8100381E0,51,889,False
8100392E0,192,5,False
810048300,51,889,False
810049F50,-1,1,True
81004FA10,-1,1,True
81009B1E0,-1,1,True
8100A2E80,51,889,False
8100A6B40,-1,1,True
8100A6DB0,147,6,False
8100A9CC0,128,6,False
8100AA4C0,-1,1,True
8100CE550,-1,1,True
8100CEB30,-1,1,True
8100EF720,196,5,False
8100F2040,194,6,False
8100F2930,-1,1,True
8100F9D70,193,12,False
8100FA610,-1,1,True
8100FF0F0,-1,1,True
810125E00,-1,1,True
81012CA00,66,146,False
810136F90,66,146,False
810137490,66,146,False
81014CB60,-1,1,True
810166F30,-1,1,True
810184CE0,51,889,False
810193480,51,889,False
8101A38B0,197,5,False
8101BD360,-1,1,True
8101CEF90,-1,1,True
8101DA920,-1,1,True
8101E0CD0,51,889,False
81020A870,51,889,False
810224850,-1,1,True
810225970,51,889,False
81022DE40,-1,1,True
81022DE90,-1,1,True
810230EF0,191,5,False
8102397F0,5,7,False
81024BE80,-1,1,True
81024DE80,51,889,False
8102515B0,156,9,False
81025D190,-1,1,True
810275F80,-1,1,True
810280740,-1,1,True
810297B80,195,10,False
810297BD0,195,10,False
81029D270,-1,1,True
81029E820,196,5,False
8102AEAC0,51,889,False
8102CCEC0,51,889,False
8102EDBF0,51,889,False
810325B30,98,9,False
81034D310,51,889,False
81035FB40,192,5,False
81038E350,42,13,False
8103925F0,66,146,False
8103B2E50,-1,1,True
8103C2850,51,889,False
81040ACB0,51,889,False
81043BD40,-1,1,True
81043BDE0,-1,1,True
810449DB0,-1,1,True
810449E00,-1,1,True
8104758C0,76,9,False
810495360,51,889,False
81049D0A0,-1,1,True
8104BBFA0,62,10,False
8104BBFF0,62,10,False
8104C9670,64,12,False
8104D7FC0,-1,1,True
810518810,51,889,False
810528570,197,5,False
8105418F0,194,6,False
81055CF40,51,889,False
8105A5FD0,78,8,False
8105A7C20,89,10,False
8105C7AB0,96,15,False
8105F1630,92,10,False
8105F2950,-1,1,True
8105F9C70,-1,1,True
8105FFC50,194,6,False
810614BF0,51,889,False
810632F70,51,889,False
810646D90,195,10,False
8106479D0,193,12,False
810658100,51,889,False
81066C370,-1,1,True
8106F9FB0,51,889,False
810738DC0,66,146,False
810739710,66,146,False
810752AA0,-1,1,True
8107548E0,-1,1,True
810758CA0,92,10,False
810771260,51,889,False
81078F1D0,198,5,False
810797A30,66,146,False
81079C290,66,146,False
8107A0740,198,5,False
8107B2600,196,5,False
8107BE4E0,-1,1,True
8107D15B0,196,5,False
8107D2090,71,19,False
8107D38D0,66,146,False
8107D3970,198,5,False
8107DA5E0,66,146,False
8107DD230,66,146,False
8107E0040,51,889,False
8107E6380,198,5,False
8107F5090,51,889,False
8107FDE70,198,5,False
81081FF00,-1,1,True
8108453F0,-1,1,True
810850440,87,8,False
810850830,82,6,False
810868D50,30,17,False
8108DB390,195,10,False
81090E660,-1,1,True
810911970,-1,1,True
810916000,193,12,False
810945C00,5,7,False
810945F80,51,889,False
81095BC00,-1,1,True
810969100,-1,1,True
810990C20,199,5,False
8109A4B60,192,5,False
8109B38A0,-1,1,True
8109CBFA0,195,10,False
810A05EF0,51,889,False
810A1C7D0,197,5,False
810A1C8C0,197,5,False
810A1CEB0,195,10,False
810A280E0,-1,1,True
810A2A110,51,889,False
810A4CA30,51,889,False
810A88910,5,7,False
810A8C2A0,-1,1,True
810A910F0,5,7,False
810A9E040,51,889,False
810AB2E50,-1,1,True
810AB4E00,-1,1,True
810AE2970,51,889,False
810B01E70,-1,1,True
810B21010,51,889,False
810B25370,-1,1,True
810B4B940,173,5,False
810B4BA30,173,5,False
810B4C370,173,5,False
810B4E1C0,173,5,False
810B68EE0,51,889,False
810B76D80,-1,1,True
810B87120,-1,1,True
810B97080,197,5,False
810BAC5B0,-1,1,True
810BBB950,70,6,False
810BD7180,51,889,False
810BE6390,-1,1,True
810BEB440,194,6,False
810BEE880,-1,1,True
810BEF1D0,-1,1,True
810BF0BF0,-1,1,True
810BF14C0,-1,1,True
810C0AB50,-1,1,True
810C383A0,51,889,False
810C3DAD0,200,8,False
810C3FCA0,201,6,False
810C5BEA0,51,889,False
810C62150,-1,1,True
810CB75B0,51,889,False
810CE30A0,199,5,False
810CE3770,199,5,False
810CE37C0,199,5,False
810D033F0,51,889,False
810D0CCB0,165,5,False
810D10340,-1,1,True
810D1B3D0,51,889,False
810D34E40,-1,1,True
810D70760,-1,1,True
810D97E80,51,889,False
810E42E60,-1,1,True
810E73560,112,11,False
810E92C30,109,8,False
810E92FB0,51,889,False
810EC7D20,51,889,False
810EC7E10,201,6,False
810EC7FA0,201,6,False
810ED4960,-1,1,True
810EE25C0,-1,1,True
810F03D20,7,13,False
810F09E90,51,889,False
810F13C60,51,889,False
810F19150,51,889,False
810F1DC70,-1,1,True
810F21BC0,51,889,False
810F672B0,-1,1,True
810F7E740,118,14,False
810F86F20,-1,1,True
810FE36C0,188,6,False
810FE37B0,188,6,False
810FE3800,188,6,False
810FE3850,188,6,False
810FE38A0,188,6,False
810FEE3D0,51,889,False
81100BF40,82,6,False
811019F20,51,889,False
81102EEB0,51,889,False
811062A90,-1,1,True
811084390,104,9,False
8110E5AD0,51,889,False
8110F4420,51,889,False
811115960,51,889,False
81114A0A0,51,889,False
811162BE0,51,889,False
811163860,51,889,False
8111A2AC0,-1,1,True
8111A5600,51,889,False
8111A8DB0,85,7,False
8111A9B90,66,146,False
8111C9430,51,889,False
8111C9F30,51,889,False
8111D0A10,-1,1,True
8111D0DD0,-1,1,True
8111E3760,-1,1,True
8111EEE20,66,146,False
8111F52C0,195,10,False
8111F7590,66,146,False
81120C4E0,-1,1,True
81120C4E1,-1,1,True
8112408E0,192,5,False
81125A3E0,51,889,False
81125C0D0,-1,1,True
811269090,-1,1,True
811292C30,-1,1,True
8112932F0,-1,1,True
811294F10,-1,1,True
8112A73F0,51,889,False
8112D10A0,5,7,False
8112E29E0,66,146,False
81131E870,51,889,False
811321730,195,10,False
8113551E0,51,889,False
811380000,194,6,False
81138EB00,-1,1,True
8113D29B0,-1,1,True
8113D5160,-1,1,True
8113DCFC0,202,12,False
8113DD870,202,12,False
8113DD960,202,12,False
8113DD9B0,202,12,False
8113DDA50,202,12,False
8113DDAA0,202,12,False
8113DDFF0,202,12,False
8113DE090,202,12,False
8113DE1D0,202,12,False
8113DE220,202,12,False
8113DE310,202,12,False
8113DE3B0,202,12,False
8113FF390,201,6,False
811429A80,-1,1,True
811429AD0,-1,1,True
811429B20,-1,1,True
81142D470,199,5,False
811443DF0,195,10,False
811488DA0,51,889,False
811491C40,-1,1,True
811491C90,-1,1,True
8114922F0,191,5,False
8114AAFA0,-1,1,True
8114B21B0,133,7,False
8114BCCE0,125,6,False
8114D1E60,66,146,False
8114DBBC0,201,6,False
8114DEBD0,-1,1,True
8114F8B80,-1,1,True
8114F8D10,-1,1,True
8114FF130,51,889,False
811505080,-1,1,True
811511650,51,889,False
811546190,-1,1,True
81154E790,-1,1,True
811558170,-1,1,True
811558620,-1,1,True
811562100,-1,1,True
81156DD20,-1,1,True
81156EB50,-1,1,True
8115ACC20,-1,1,True
81161EBA0,51,889,False
811625010,51,889,False
811630BD0,51,889,False
81167FEE0,-1,1,True
8116861B0,116,11,False
81168D510,47,7,False
811697700,51,889,False
8116AF110,51,889,False
8116C2E80,112,11,False
8116C2F20,112,11,False
8116C6720,51,889,False
811707230,-1,1,True
811729A60,-1,1,True
811758070,-1,1,True
8117A4320,48,13,False
8117C5EE0,-1,1,True
8117D9900,-1,1,True
81180A520,-1,1,True
811817870,-1,1,True
8118209D0,203,9,False
811820FC0,203,9,False
811821010,203,9,False
811823540,203,9,False
811823630,203,9,False
811823800,203,9,False
811823940,203,9,False
811823A80,203,9,False
811823CF0,203,9,False
81182A070,121,6,False
811831470,201,6,False
81183FB50,51,889,False
811853D40,204,6,False
811854980,204,6,False
811854A20,204,6,False
811863250,193,12,False
8118677F0,193,12,False
81186F7C0,193,12,False
811873100,193,12,False
81187ED00,204,6,False
81187F180,204,6,False
81187F2C0,204,6,False
8118A3560,84,12,False
8118AFD80,51,889,False
8118D3E10,-1,1,True
8118D3FF0,-1,1,True
8118EADA0,87,8,False
8118FA170,51,889,False
81193FA60,205,10,False
811942760,205,10,False
811942800,205,10,False
811942850,205,10,False
811943130,205,10,False
8119444F0,205,10,False
8119448E0,205,10,False
8119449D0,205,10,False
8119454C0,205,10,False
811945510,205,10,False
8119469F0,51,889,False
811953B70,196,5,False
81197EB10,-1,1,True
81197ED40,-1,1,True
8119D8380,-1,1,True
8119D9620,-1,1,True
8119DB620,128,6,False
811A2ED70,-1,1,True
811A40B40,7,13,False
811A4BC90,51,889,False
811AA3930,-1,1,True
811AA3980,-1,1,True
811AAB030,51,889,False
811AB66D0,51,889,False
811ABFBA0,51,889,False
811ACA0C0,-1,1,True
811AE23B0,-1,1,True
811AE4C80,-1,1,True
811AF9630,164,5,False
811B00EB0,-1,1,True
811B4EB60,0,8,False
811B5FEE0,206,22,False
811B61A50,206,22,False
811B66B10,200,8,False
811B6BEE0,136,7,False
811B8EE20,51,889,False
811B95CE0,206,22,False
811B9C130,206,22,False
811B9C180,206,22,False
811BB7F50,206,22,False
811BB80E0,206,22,False
811BBA4C0,206,22,False
811BE8020,51,889,False
811BF6B70,206,22,False
811C08210,51,889,False
811C20320,56,9,False
811C36320,51,889,False
811C3E780,206,22,False
811C41940,206,22,False
811C43C90,-1,1,True
811C4D2A0,-1,1,True
811C558F0,206,22,False
811C6D230,75,7,False
811C7E5B0,51,889,False
811CA3CD0,-1,1,True
811CC3010,64,12,False
811D06750,88,7,False
811D09920,51,889,False
811D30BA0,-1,1,True
811D45DF0,51,889,False
811D66B90,11,12,False
811D7B180,206,22,False
811D8BC80,51,889,False
811D9B980,51,889,False
811E01FD0,-1,1,True
811E064D0,206,22,False
811E12DF0,51,889,False
811E18FD0,206,22,False
811E40E50,156,9,False
811E55070,51,889,False
811E885D0,66,146,False
811EC04F0,206,22,False
811EDED80,206,22,False
811EE6370,-1,1,True
811EF5B80,-1,1,True
811F17F10,51,889,False
811F20C20,51,889,False
811F38B40,200,8,False
811F38D20,200,8,False
811F38E60,200,8,False
811F4EC70,-1,1,True
811F62830,51,889,False
811F8AA90,-1,1,True
811F9A5E0,51,889,False
811FC7450,200,8,False
81201A290,-1,1,True
8120229E0,51,889,False
812024220,-1,1,True
8120254A0,206,22,False
812027210,51,889,False
81205F130,51,889,False
812070CE0,167,5,False
81209B850,174,9,False
8120A51E0,-1,1,True
8120C3D60,-1,1,True
8120DC0C0,-1,1,True
8120E5200,-1,1,True
8120EA330,-1,1,True
812107280,51,889,False
81210FFE0,-1,1,True
8121102A0,-1,1,True
81211AB00,-1,1,True
81211F1D0,51,889,False
812130870,51,889,False
81217A270,48,13,False
812183900,51,889,False
81219F740,103,8,False
8121CCA10,206,22,False
8121FC470,66,146,False
812207D60,51,889,False
812212EB0,66,146,False
81222F4E0,51,889,False
81225F4F0,157,6,False
812298640,159,9,False
812298D20,159,9,False
8122AA9D0,159,9,False
8122AAD30,159,9,False
8122AB050,159,9,False
8122AB0A0,159,9,False
8122ABC40,159,9,False
81231FBC0,51,889,False
81235DD50,43,5,False
812384260,51,889,False
81239FA90,51,889,False
8123D2030,-1,1,True
8123EB5B0,206,22,False
8124488F0,-1,1,True
8124539D0,66,146,False
8124612A0,-1,1,True
812467CE0,-1,1,True
812498790,-1,1,True
812498830,-1,1,True
8124AC280,-1,1,True
8124DC080,51,889,False
8124E6B50,-1,1,True
8124E6BF0,-1,1,True
8125759A0,51,889,False
81262CE90,51,889,False
81263F170,-1,1,True
812672E50,-1,1,True
81267E980,8,10,False
812683FB0,-1,1,True
812689420,51,889,False
81268F230,-1,1,True
81269B9E0,-1,1,True
8126AB860,51,889,False
8126AC150,-1,1,True
8126B72F0,-1,1,True
81274FF20,92,10,False
8127505D0,92,10,False
8127747A0,-1,1,True
8127B9A30,206,22,False
8127E5A40,-1,1,True
8127E6300,-1,1,True
812822360,-1,1,True
812824760,-1,1,True
812862CC0,51,889,False
812872380,-1,1,True
8128A49D0,-1,1,True
8128A4A20,-1,1,True
8128DB8B0,-1,1,True
812904B40,51,889,False
812916C70,51,889,False
8129277C0,135,6,False
81292D480,28,10,False
812988840,51,889,False
812993720,-1,1,True
812997820,181,5,False
8129BF5D0,51,889,False
8129CD510,200,8,False
8129D07C0,51,889,False
812A31FD0,95,6,False
812A46370,51,889,False
812A8EA50,81,5,False
812AA2610,19,17,False
812AA5A50,-1,1,True
812AA8C90,-1,1,True
812ABF380,-1,1,True
812AC3B70,66,146,False
812B6EB80,85,7,False
812B74E00,51,889,False
812B79BA0,-1,1,True
812B85B00,-1,1,True
812B86430,-1,1,True
812B864D0,-1,1,True
812BB4740,207,5,False
812BC4720,51,889,False
812C061B0,66,146,False
812C6EF60,51,889,False
812C8B5B0,84,12,False
812C8CD20,46,7,False
812C9CBA0,66,146,False
812C9CD30,66,146,False
812C9D761,-1,1,True
812CEA420,-1,1,True
812D6D560,200,8,False
812D8D140,206,22,False
812D952A0,51,889,False
812DC0860,180,5,False
812E00EF0,51,889,False
812E303F0,-1,1,True
812E3ACB0,-1,1,True
812EB55B0,101,6,False
812EB8BA0,101,6,False
812ECF260,51,889,False
812EE6570,51,889,False
812F2AC70,-1,1,True
812F2B6D0,-1,1,True
812F2BB20,-1,1,True
812F3D130,80,8,False
812F4C580,-1,1,True
812F4F620,-1,1,True
812F528A0,-1,1,True
812F7F870,51,889,False
812F8BFB0,-1,1,True
812FAC3F0,-1,1,True
812FE62D0,79,9,False
813005B40,-1,1,True
813020E80,115,6,False
813072670,-1,1,True
8130789F0,-1,1,True
8130A01D0,51,889,False
8130AB1A0,132,5,False
8130BC370,51,889,False
8130D4AA0,51,889,False
8130D6F60,-1,1,True
81310CBF0,-1,1,True
8131210F0,51,889,False
81313A450,-1,1,True
81313A5E0,-1,1,True
81314D170,-1,1,True
81314D580,-1,1,True
81314D760,-1,1,True
813193BB0,51,889,False
8131958F0,84,12,False
8131C6220,120,9,False
8131EA170,51,889,False
813244500,207,5,False
813244640,207,5,False
8132446E0,207,5,False
813244730,207,5,False
81324ED30,77,8,False
813257170,-1,1,True
81326F910,-1,1,True
813276180,51,889,False
8132871D0,79,9,False
813290770,51,889,False
813290950,-1,1,True
8132955A0,79,9,False
8132A9150,22,12,False
8132B4D80,-1,1,True
8132E2E80,51,889,False
8132E8690,51,889,False
8132EA7A0,-1,1,True
8132EDFB0,51,889,False
813301620,-1,1,True
813386580,-1,1,True
81339F1C0,-1,1,True
8133BFE40,-1,1,True
8133DDEC0,-1,1,True
813422EC1,-1,1,True
813425121,208,6,False
81342DDF1,51,889,False
81344AFD0,-1,1,True
81344E0E0,74,6,False
813450420,128,6,False
813454B10,-1,1,True
813455840,-1,1,True
8134855B0,51,889,False
81348C0A0,113,5,False
8134B0770,90,5,False
8134B27C0,-1,1,True
8134B3600,-1,1,True
8134EB2E0,51,889,False
81350FB80,89,10,False
8135139B0,89,10,False
813515540,89,10,False
813549950,51,889,False
813559ED0,-1,1,True
8135617C0,51,889,False
8135B2870,51,889,False
8135FA260,123,6,False
8136378E1,209,11,False
813696EF0,96,15,False
8136B7C90,93,6,False
8136B9A70,103,8,False
8136D1DB1,-1,1,True
8136D7A91,51,889,False
8136D9871,209,11,False
8136E0531,210,12,False
8136E0581,210,12,False
8136E0B71,210,12,False
8136E74A1,209,11,False
8136E7AD1,209,11,False
813707C81,-1,1,True
813716B61,209,11,False
813748021,51,889,False
813784590,-1,1,True
813784680,-1,1,True
813794911,51,889,False
81379ED10,51,889,False
8137A3AF0,-1,1,True
813804600,-1,1,True
81380CAB0,51,889,False
81382CEC0,75,7,False
81382CFB0,51,889,False
81384E070,-1,1,True
8138511F0,165,5,False
813863650,-1,1,True
8138868C0,-1,1,True
8138E9020,51,889,False
8139181C0,118,14,False
813957F70,32,14,False
8139EA1C0,51,889,False
813A18A10,51,889,False
813A2E7C0,64,12,False
813A561B0,51,889,False
813A8B130,-1,1,True
813ABF8D0,-1,1,True
813ACECB0,129,9,False
813AD8670,-1,1,True
813AF24D0,-1,1,True
813AF2520,-1,1,True
813B12520,180,5,False
813B1F3D1,-1,1,True
813B1F421,-1,1,True
813B39E91,208,6,False
813B56771,51,889,False
813B78051,208,6,False
813BA8070,51,889,False
813BD3520,51,889,False
813BEF580,130,5,False
813BF4210,130,5,False
813BF96A0,-1,1,True
813C0A3B0,51,889,False
813C0D570,-1,1,True
813C0D5C0,-1,1,True
813C293E1,-1,1,True
813CA4061,-1,1,True
813CA61C0,51,889,False
813CA8220,51,889,False
813CB6DF1,51,889,False
813CC2C01,51,889,False
813CDAF31,210,12,False
813CE8AA1,209,11,False
813D07A61,-1,1,True
813D54BC1,-1,1,True
813D64DE1,66,146,False
813D70F90,-1,1,True
813D82931,210,12,False
813D913B1,-1,1,True
813D91C61,-1,1,True
813D9BDA1,209,11,False
813DBFC61,208,6,False
813DCD1E1,-1,1,True
813DD91A1,51,889,False
813DE0CC1,-1,1,True
813DE60E1,51,889,False
813E35B51,-1,1,True
813E39221,-1,1,True
813E819D0,-1,1,True
813EA59F1,-1,1,True
813EA97B1,209,11,False
813EA9ED1,209,11,False
813EBEB61,51,889,False
813F3E2A1,51,889,False
813F65FB1,66,146,False
813FF74A0,51,889,False
8140083B1,208,6,False
814036D41,210,12,False
814048C71,51,889,False
814065D31,51,889,False
814071491,209,11,False
814073701,-1,1,True
814079DD0,-1,1,True
814083DC0,51,889,False
8140AEF21,51,889,False
8140F94A1,51,889,False
814133BC1,210,12,False
814161630,62,10,False
814198860,51,889,False
8141DABE0,-1,1,True
8142137F0,51,889,False
814271060,-1,1,True
81427B2B1,210,12,False
81427DA21,210,12,False
81428B260,129,9,False
8142A97E1,210,12,False
8142B4ED1,51,889,False
8142C8E51,-1,1,True
8142F4DF1,-1,1,True
8142F8C71,51,889,False
81431CB20,96,15,False
8143234A1,208,6,False
814336BA1,51,889,False
814382B50,17,17,False
814390550,81,5,False
8143972E0,51,889,False
8143B1220,30,17,False
8143D70F1,-1,1,True
8143D7141,-1,1,True
8143D7191,-1,1,True
8144177D1,-1,1,True
814417DA1,-1,1,True
814437611,210,12,False
814439101,-1,1,True
8144740E0,-1,1,True
8144744D0,-1,1,True
814474910,-1,1,True
8144749B0,-1,1,True
814498950,51,889,False
8144BFE80,51,889,False
814511C70,-1,1,True
8145CCAE0,140,10,False
8145CCB30,140,10,False
8145D6080,51,889,False
814613121,210,12,False
81462CE41,51,889,False
814660F80,51,889,False
8146665B0,-1,1,True
8146666A0,-1,1,True
814680F40,-1,1,True
814681EA0,-1,1,True
81468FAF0,129,9,False
8146957B0,-1,1,True
814699C31,51,889,False
8146DC1D1,66,146,False
8146EDFD1,51,889,False
81474DC31,51,889,False
814753A70,-1,1,True
8147CB890,65,5,False
8147CCD10,65,5,False
81484CFB0,51,889,False
8148BC911,51,889,False
8148FFBB0,51,889,False
814911D71,209,11,False
8149144B1,51,889,False
