account_id,account_type,initial_balance,bank_id,is_sar
ACCT_01747,corporate,27858.89,BANK_D,1
ACCT_01748,corporate,382733.19,BANK_A,0
ACCT_01749,individual,131963.68,BANK_B,0
ACCT_01750,individual,327761.51,BANK_D,0
ACCT_01751,business,115448.62,BANK_C,0
ACCT_01752,business,313613.86,BANK_B,0
ACCT_01753,corporate,419420.37,BANK_A,0
ACCT_01754,individual,332111.02,BANK_C,1
ACCT_01755,business,234129.54,BANK_E,0
ACCT_01756,business,274724.09,BANK_B,0
ACCT_01757,corporate,270104.5,BANK_E,1
ACCT_01758,corporate,228815.17,BANK_E,0
ACCT_01759,business,262206.44,BANK_E,0
ACCT_01760,business,454552.65,BANK_D,0
ACCT_01761,corporate,114337.09,BANK_A,0
ACCT_01762,business,154626.22,BANK_D,0
ACCT_01763,business,78703.05,BANK_A,0
ACCT_01764,individual,262134.8,BANK_B,1
ACCT_01765,business,144094.36,BANK_E,0
ACCT_01766,individual,344197.21,BANK_D,0
ACCT_01767,business,150505.65,BANK_D,0
ACCT_01768,business,298904.87,BANK_A,0
ACCT_01769,corporate,187448.29,BANK_D,0
ACCT_01770,corporate,219116.08,BANK_B,0
ACCT_01771,individual,357754.05,BANK_D,1
ACCT_01772,business,111075.62,BANK_A,0
ACCT_01773,business,313036.18,BANK_E,0
ACCT_01774,corporate,403979.9,BANK_C,0
ACCT_01775,business,324580.06,BANK_E,1
ACCT_01776,business,207039.03,BANK_A,0
ACCT_01777,individual,69175.39,BANK_A,0
ACCT_01778,corporate,228216.16,BANK_D,0
ACCT_01779,business,350535.83,BANK_D,0
ACCT_01780,individual,161001.22,BANK_B,0
ACCT_01781,individual,484888.39,BANK_A,1
ACCT_01782,individual,486193.97,BANK_C,1
ACCT_01783,business,63394.56,BANK_D,0
ACCT_01784,corporate,5093.84,BANK_A,0
ACCT_01785,individual,8347.7,BANK_B,0
ACCT_01786,business,210701.27,BANK_D,0
ACCT_01787,business,232378.55,BANK_A,0
ACCT_01788,business,41031.33,BANK_B,0
ACCT_01789,individual,133985.29,BANK_D,1
ACCT_01790,individual,272052.78,BANK_B,0
ACCT_01791,individual,447953.79,BANK_C,0
ACCT_01792,business,414297.77,BANK_A,0
ACCT_01793,corporate,125232.22,BANK_D,0
ACCT_01794,individual,369071.89,BANK_A,1
ACCT_01795,individual,230956.48,BANK_A,0
ACCT_01796,corporate,333337.93,BANK_B,0
ACCT_01797,business,195172.36,BANK_C,1
ACCT_01798,business,80147.11,BANK_A,0
ACCT_01799,corporate,468773.04,BANK_E,0
ACCT_01800,individual,127403.06,BANK_C,0
ACCT_01801,individual,180852.9,BANK_A,0
ACCT_01802,corporate,109676.34,BANK_A,0
ACCT_01803,individual,316821.57,BANK_C,1
ACCT_01804,individual,84512.82,BANK_C,0
ACCT_01805,corporate,60705.15,BANK_B,1
ACCT_01806,individual,484448.63,BANK_E,0
ACCT_01807,corporate,238160.07,BANK_E,0
ACCT_01808,individual,186327.93,BANK_A,0
ACCT_01809,individual,79691.53,BANK_A,0
ACCT_01810,corporate,309703.78,BANK_A,0
ACCT_01811,individual,178403.32,BANK_B,1
ACCT_01812,corporate,268640.31,BANK_A,0
ACCT_01813,individual,244433.6,BANK_C,0
ACCT_01814,corporate,394492.35,BANK_C,0
ACCT_01815,business,366861.23,BANK_A,0
ACCT_01816,corporate,189506.7,BANK_B,0
ACCT_01817,business,449432.86,BANK_D,0
ACCT_01818,corporate,219312.5,BANK_C,1
ACCT_01819,corporate,348821.85,BANK_B,0
ACCT_01820,corporate,94126.74,BANK_C,0
ACCT_01821,business,366468.8,BANK_C,0
ACCT_01822,corporate,457322.53,BANK_E,1
ACCT_01823,individual,35369.42,BANK_B,0
ACCT_01824,business,148540.66,BANK_C,0
ACCT_01825,corporate,184189.24,BANK_A,0
ACCT_01826,corporate,253472.91,BANK_B,1
ACCT_01827,individual,310247.57,BANK_C,0
ACCT_01828,corporate,120154.49,BANK_A,0
ACCT_01829,corporate,483614.42,BANK_D,0
ACCT_01830,individual,262510.81,BANK_D,0
ACCT_01831,corporate,77911.63,BANK_C,1
ACCT_01832,business,205492.46,BANK_C,1
ACCT_01833,individual,49031.89,BANK_A,0
ACCT_01834,individual,417761.49,BANK_B,0
ACCT_01835,individual,436872.9,BANK_B,0
ACCT_01836,individual,243199.77,BANK_A,0
ACCT_01837,individual,285935.08,BANK_D,0
ACCT_01838,corporate,245464.91,BANK_E,0
ACCT_01839,corporate,295560.16,BANK_A,1
ACCT_01840,business,111140.67,BANK_A,0
ACCT_01841,individual,465175.31,BANK_B,0
ACCT_01842,corporate,246211.35,BANK_A,0
ACCT_01843,business,400708.95,BANK_A,1
ACCT_01844,business,279451.92,BANK_D,0
ACCT_01845,business,397330.54,BANK_A,0
ACCT_01846,corporate,133642.0,BANK_A,0
ACCT_01847,corporate,36123.68,BANK_C,0
ACCT_01848,individual,472357.14,BANK_E,0
ACCT_01849,individual,51511.34,BANK_B,0
ACCT_01850,corporate,193280.21,BANK_B,1
ACCT_01851,corporate,328781.38,BANK_E,0
ACCT_01852,corporate,473804.17,BANK_E,0
ACCT_01853,corporate,279512.66,BANK_A,0
ACCT_01854,corporate,288705.27,BANK_D,0
ACCT_01855,corporate,332955.94,BANK_A,0
ACCT_01856,individual,396438.34,BANK_E,0
ACCT_01857,business,252841.7,BANK_B,0
ACCT_01858,corporate,499218.35,BANK_D,0
ACCT_01859,business,451340.0,BANK_E,0
ACCT_01860,business,422582.15,BANK_D,0
ACCT_01861,corporate,215863.45,BANK_C,0
ACCT_01862,corporate,121120.56,BANK_E,0
ACCT_01863,individual,188156.47,BANK_E,0
ACCT_01864,corporate,127790.47,BANK_D,0
ACCT_01865,business,479952.39,BANK_A,0
ACCT_01866,corporate,18296.79,BANK_C,0
ACCT_01867,corporate,9134.92,BANK_B,1
ACCT_01868,business,4277.85,BANK_B,0
ACCT_01869,individual,428004.49,BANK_A,0
ACCT_01870,corporate,411346.39,BANK_E,0
ACCT_01871,corporate,278605.22,BANK_E,0
ACCT_01872,individual,48049.28,BANK_D,0
ACCT_01873,business,78897.45,BANK_C,0
ACCT_01874,business,444923.05,BANK_B,0
ACCT_01875,individual,128865.68,BANK_C,1
ACCT_01876,individual,285673.09,BANK_E,0
ACCT_01877,individual,367398.71,BANK_C,0
ACCT_01878,business,87278.34,BANK_E,0
ACCT_01879,individual,298020.37,BANK_C,0
ACCT_01880,individual,365663.89,BANK_E,0
ACCT_01881,business,40160.22,BANK_A,0
ACCT_01882,business,174617.17,BANK_D,0
ACCT_01883,business,465192.8,BANK_A,0
ACCT_01884,individual,374091.65,BANK_E,1
ACCT_01885,individual,317309.66,BANK_D,0
ACCT_01886,individual,153086.91,BANK_A,0
ACCT_01887,business,270424.93,BANK_B,0
ACCT_01888,business,251698.4,BANK_B,0
ACCT_01889,individual,26209.39,BANK_D,0
ACCT_01890,business,376667.26,BANK_E,0
ACCT_01891,corporate,45951.39,BANK_D,0
ACCT_01892,business,393397.78,BANK_B,0
ACCT_01893,individual,168747.92,BANK_D,1
ACCT_01894,corporate,372912.2,BANK_E,0
ACCT_01895,business,132016.43,BANK_D,0
ACCT_01896,corporate,217811.06,BANK_B,0
ACCT_01897,individual,240980.33,BANK_B,0
ACCT_01898,business,198264.08,BANK_E,0
ACCT_01899,individual,281022.64,BANK_E,0
ACCT_01900,individual,121915.23,BANK_C,0
ACCT_01901,business,162382.41,BANK_E,0
ACCT_01902,individual,57152.41,BANK_D,0
ACCT_01903,business,183268.55,BANK_B,0
ACCT_01904,business,172917.93,BANK_A,0
ACCT_01905,business,85458.38,BANK_C,0
ACCT_01906,corporate,410970.44,BANK_D,0
ACCT_01907,corporate,73763.42,BANK_A,0
ACCT_01908,individual,100642.92,BANK_C,0
ACCT_01909,individual,379109.16,BANK_A,0
ACCT_01910,individual,370051.23,BANK_B,1
ACCT_01911,corporate,463438.12,BANK_C,1
ACCT_01912,individual,172292.41,BANK_A,1
ACCT_01913,business,225580.72,BANK_A,0
ACCT_01914,business,105295.76,BANK_E,0
ACCT_01915,individual,102696.88,BANK_E,0
ACCT_01916,business,274851.23,BANK_E,1
ACCT_01917,corporate,496158.76,BANK_A,0
ACCT_01918,business,291919.47,BANK_E,0
ACCT_01919,individual,128472.72,BANK_A,0
ACCT_01920,business,101147.33,BANK_E,0
ACCT_01921,business,27489.54,BANK_A,1
ACCT_01922,individual,194933.93,BANK_C,0
ACCT_01923,corporate,426189.39,BANK_C,0
ACCT_01924,individual,10520.08,BANK_D,0
ACCT_01925,individual,489916.63,BANK_E,0
ACCT_01926,corporate,50702.25,BANK_C,1
ACCT_01927,business,433519.6,BANK_E,0
ACCT_01928,individual,94022.28,BANK_E,0
ACCT_01929,business,280783.08,BANK_A,0
ACCT_01930,individual,124448.68,BANK_E,0
ACCT_01931,business,167451.25,BANK_D,0
ACCT_01932,corporate,79345.62,BANK_C,0
ACCT_01933,corporate,176604.63,BANK_C,0
ACCT_01934,individual,498001.21,BANK_E,1
ACCT_01935,business,406134.54,BANK_C,0
ACCT_01936,business,445310.64,BANK_A,0
ACCT_01937,corporate,474609.09,BANK_B,0
ACCT_01938,individual,171551.29,BANK_D,0
ACCT_01939,corporate,69493.08,BANK_D,0
ACCT_01940,corporate,480342.24,BANK_E,1
ACCT_01941,corporate,343575.13,BANK_D,0
ACCT_01942,individual,286876.38,BANK_D,0
ACCT_01943,business,454957.96,BANK_C,0
ACCT_01944,business,271574.64,BANK_B,0
ACCT_01945,corporate,70149.69,BANK_E,0
ACCT_01946,corporate,400252.42,BANK_B,0
ACCT_01947,business,344577.51,BANK_E,0
ACCT_01948,individual,215602.08,BANK_B,0
ACCT_01949,corporate,466581.94,BANK_B,0
ACCT_01950,business,34839.21,BANK_E,0
ACCT_01951,corporate,60075.26,BANK_C,0
ACCT_01952,individual,363812.69,BANK_C,0
ACCT_01953,business,480636.9,BANK_C,0
ACCT_01954,business,373059.26,BANK_C,1
ACCT_01955,individual,389774.83,BANK_A,0
ACCT_01956,individual,93188.5,BANK_E,1
ACCT_01957,corporate,134164.44,BANK_E,0
ACCT_01958,corporate,116224.76,BANK_B,0
ACCT_01959,individual,344001.56,BANK_C,0
ACCT_01960,individual,344382.5,BANK_D,0
ACCT_01961,individual,251659.97,BANK_E,0
ACCT_01962,business,356297.54,BANK_C,0
ACCT_01963,individual,426212.59,BANK_D,0
ACCT_01964,business,69618.85,BANK_B,0
ACCT_01965,individual,17082.55,BANK_A,0
ACCT_01966,business,475148.82,BANK_B,0
ACCT_01967,corporate,335998.2,BANK_B,0
ACCT_01968,individual,34002.03,BANK_D,0
ACCT_01969,corporate,245481.51,BANK_C,0
ACCT_01970,business,443905.87,BANK_D,0
ACCT_01971,business,388331.14,BANK_E,0
ACCT_01972,corporate,412339.93,BANK_C,0
ACCT_01973,business,306140.93,BANK_E,0
ACCT_01974,corporate,268543.53,BANK_A,0
ACCT_01975,corporate,55548.83,BANK_D,0
ACCT_01976,individual,439012.19,BANK_B,0
ACCT_01977,corporate,269396.7,BANK_A,0
ACCT_01978,corporate,194311.53,BANK_A,0
ACCT_01979,individual,146298.5,BANK_D,0
ACCT_01980,business,387064.83,BANK_C,0
ACCT_01981,business,84076.81,BANK_C,0
ACCT_01982,corporate,459597.38,BANK_E,1
ACCT_01983,individual,232325.9,BANK_D,0
ACCT_01984,individual,361600.75,BANK_A,0
ACCT_01985,individual,389586.84,BANK_E,0
ACCT_01986,individual,197140.29,BANK_C,0
ACCT_01987,business,13431.14,BANK_D,0
ACCT_01988,corporate,448412.14,BANK_B,0
ACCT_01989,business,45999.65,BANK_C,0
ACCT_01990,corporate,324639.64,BANK_B,0
ACCT_01991,corporate,366897.9,BANK_A,0
ACCT_01992,individual,353407.13,BANK_C,0
ACCT_01993,individual,262384.84,BANK_D,0
ACCT_01994,corporate,395742.23,BANK_E,0
ACCT_01995,corporate,474927.19,BANK_D,0
ACCT_01996,corporate,190922.9,BANK_B,0
ACCT_01997,business,283180.3,BANK_B,0
ACCT_01998,individual,434540.45,BANK_B,0
ACCT_01999,corporate,26603.93,BANK_C,0
ACCT_02000,business,365350.71,BANK_D,0
