tx_id,from_id,to_id,tx_type,amount,timestamp,is_sar,alert_id
6951,ACCT_00988,ACCT_00212,TRANSFER,3810.27,2023-02-07 14:47:23,0,
6952,ACCT_01347,ACCT_01838,ACH,3787.49,2023-02-07 14:50:56,0,
6953,ACCT_01066,ACCT_00904,CASH,1353.22,2023-02-07 14:53:22,0,
6954,ACCT_01843,ACCT_01607,CHECK,3064.96,2023-02-07 15:02:24,0,
6955,ACCT_01448,ACCT_01435,ACH,1388.73,2023-02-07 15:06:27,0,
6956,ACCT_01497,ACCT_01473,WIRE,619.62,2023-02-07 15:22:25,0,
6957,ACCT_01116,ACCT_00608,TRANSFER,2562.6,2023-02-07 15:24:07,0,
6958,ACCT_01091,ACCT_00443,CHECK,3486.74,2023-02-07 15:25:16,0,
6959,ACCT_01381,ACCT_01536,ACH,3930.92,2023-02-07 15:36:33,0,
6960,ACCT_00126,ACCT_00058,ACH,235.14,2023-02-07 15:53:19,0,
6961,ACCT_01002,ACCT_01766,WIRE,2961.99,2023-02-07 15:56:53,0,
6962,ACCT_00109,ACCT_01317,TRANSFER,4354.54,2023-02-07 16:05:07,0,
6963,ACCT_00645,ACCT_00986,ACH,3518.36,2023-02-07 16:30:40,0,
6964,ACCT_01848,ACCT_00098,CHECK,4415.15,2023-02-07 17:15:15,0,
6965,ACCT_01888,ACCT_00066,WIRE,3969.23,2023-02-07 17:20:59,0,
6966,ACCT_01659,ACCT_01884,CHECK,4610.63,2023-02-07 17:23:49,0,
6967,ACCT_00392,ACCT_00890,CHECK,2827.3,2023-02-07 17:32:01,0,
6968,ACCT_01743,ACCT_01822,CASH,4567.54,2023-02-07 17:32:40,0,
6969,ACCT_01048,ACCT_00956,WIRE,4808.13,2023-02-07 17:38:43,0,
6970,ACCT_01585,ACCT_00790,CHECK,1781.41,2023-02-07 17:44:28,0,
6971,ACCT_01371,ACCT_00989,CASH,2802.24,2023-02-07 17:53:05,0,
6972,ACCT_00617,ACCT_00264,CASH,3807.32,2023-02-07 18:03:55,0,
6973,ACCT_01400,ACCT_01485,WIRE,3937.36,2023-02-07 18:10:37,0,
6974,ACCT_00246,ACCT_01616,TRANSFER,3790.22,2023-02-07 18:16:30,0,
6975,ACCT_00621,ACCT_01892,CHECK,350.37,2023-02-07 18:28:17,0,
6976,ACCT_01263,ACCT_01717,CHECK,2621.79,2023-02-07 18:49:19,0,
6977,ACCT_01965,ACCT_00135,ACH,1319.56,2023-02-07 18:54:11,0,
6978,ACCT_00484,ACCT_01515,TRANSFER,3832.05,2023-02-07 19:03:12,0,
6979,ACCT_01957,ACCT_00341,CASH,3559.62,2023-02-07 19:03:58,0,
6980,ACCT_00270,ACCT_00569,CHECK,1237.7,2023-02-07 19:05:13,0,
6981,ACCT_00374,ACCT_00815,ACH,982.44,2023-02-07 19:12:49,0,
6982,ACCT_01057,ACCT_01235,TRANSFER,563.29,2023-02-07 19:31:11,0,
6983,ACCT_01039,ACCT_01844,TRANSFER,3812.81,2023-02-07 19:39:58,0,
6984,ACCT_01854,ACCT_01708,TRANSFER,1530.62,2023-02-07 19:52:02,0,
6985,ACCT_00461,ACCT_00337,TRANSFER,2498.57,2023-02-07 19:54:17,0,
6986,ACCT_01087,ACCT_01346,WIRE,4390.67,2023-02-07 19:56:49,0,
6987,ACCT_01028,ACCT_01824,WIRE,4967.74,2023-02-07 19:57:16,0,
6988,ACCT_00534,ACCT_01275,WIRE,1750.55,2023-02-07 20:48:46,0,
6989,ACCT_00507,ACCT_01234,ACH,4759.37,2023-02-07 20:50:13,0,
6990,ACCT_01646,ACCT_00724,CASH,4027.42,2023-02-07 20:54:52,0,
6991,ACCT_00655,ACCT_01957,ACH,2911.4,2023-02-07 20:55:16,0,
6992,ACCT_00882,ACCT_00204,CHECK,739.66,2023-02-07 21:01:16,0,
6993,ACCT_01197,ACCT_01370,CASH,859.85,2023-02-07 21:02:02,0,
6994,ACCT_00829,ACCT_00991,WIRE,4103.15,2023-02-07 21:03:30,0,
6995,ACCT_01306,ACCT_00343,WIRE,2893.01,2023-02-07 21:10:46,0,
6996,ACCT_00447,ACCT_00245,TRANSFER,1325.72,2023-02-07 21:31:06,0,
6997,ACCT_00650,ACCT_01087,TRANSFER,4417.6,2023-02-07 21:33:59,0,
6998,ACCT_01392,ACCT_00864,TRANSFER,2389.12,2023-02-07 21:35:20,0,
6999,ACCT_00078,ACCT_01441,TRANSFER,2167.3,2023-02-07 21:49:15,0,
7000,ACCT_01334,ACCT_01783,CASH,4166.29,2023-02-07 21:50:35,0,
7001,ACCT_01033,ACCT_00243,ACH,3923.56,2023-02-07 22:28:23,0,
7002,ACCT_01143,ACCT_01804,TRANSFER,3150.46,2023-02-07 22:29:10,0,
7003,ACCT_00973,ACCT_00285,WIRE,2781.55,2023-02-07 22:47:37,0,
7004,ACCT_00502,ACCT_00001,TRANSFER,25024.1,2023-02-07 22:54:11,1,ALERT_0033
7005,ACCT_01595,ACCT_00713,CASH,1432.37,2023-02-07 22:59:08,0,
7006,ACCT_00364,ACCT_00067,WIRE,1464.2,2023-02-07 23:03:58,0,
7007,ACCT_00289,ACCT_01092,WIRE,4531.51,2023-02-07 23:16:02,0,
7008,ACCT_00345,ACCT_01081,TRANSFER,1730.18,2023-02-07 23:31:46,0,
7009,ACCT_01579,ACCT_01005,CHECK,2185.93,2023-02-07 23:34:23,0,
7010,ACCT_01505,ACCT_00738,CHECK,4000.78,2023-02-08 00:05:37,0,
7011,ACCT_01043,ACCT_01202,CASH,702.07,2023-02-08 00:19:20,0,
7012,ACCT_00892,ACCT_01597,ACH,640.83,2023-02-08 00:30:56,0,
7013,ACCT_00274,ACCT_00014,TRANSFER,3089.74,2023-02-08 00:33:00,0,
7014,ACCT_00454,ACCT_00441,WIRE,1870.31,2023-02-08 00:41:59,0,
7015,ACCT_01941,ACCT_00626,CHECK,3855.19,2023-02-08 00:51:54,0,
7016,ACCT_01785,ACCT_00321,TRANSFER,2617.01,2023-02-08 00:53:28,0,
7017,ACCT_00016,ACCT_01822,CASH,4518.07,2023-02-08 01:05:43,0,
7018,ACCT_00957,ACCT_00694,WIRE,4350.65,2023-02-08 01:09:02,0,
7019,ACCT_00941,ACCT_01167,TRANSFER,4201.49,2023-02-08 01:24:20,0,
7020,ACCT_01529,ACCT_01663,ACH,4115.19,2023-02-08 01:27:40,0,
7021,ACCT_01743,ACCT_00270,TRANSFER,2103.67,2023-02-08 01:28:02,0,
7022,ACCT_01815,ACCT_00440,CHECK,2384.52,2023-02-08 01:32:43,0,
7023,ACCT_01762,ACCT_01701,TRANSFER,3173.3,2023-02-08 01:38:39,0,
7024,ACCT_00755,ACCT_00124,CHECK,3757.02,2023-02-08 02:08:03,0,
7025,ACCT_00441,ACCT_00810,ACH,1318.7,2023-02-08 02:11:56,0,
7026,ACCT_01803,ACCT_00946,CASH,4618.0,2023-02-08 02:12:00,0,
7027,ACCT_00036,ACCT_01721,ACH,976.33,2023-02-08 02:37:22,0,
7028,ACCT_00776,ACCT_01623,ACH,3797.43,2023-02-08 02:38:30,0,
7029,ACCT_00788,ACCT_01234,CHECK,2761.92,2023-02-08 02:40:09,0,
7030,ACCT_00654,ACCT_00322,CHECK,2547.98,2023-02-08 02:57:10,0,
7031,ACCT_00742,ACCT_01266,ACH,114.44,2023-02-08 03:01:27,0,
7032,ACCT_01975,ACCT_00563,CASH,236.39,2023-02-08 03:12:28,0,
7033,ACCT_01504,ACCT_00857,ACH,3667.9,2023-02-08 03:24:09,0,
7034,ACCT_01935,ACCT_00639,CHECK,3279.89,2023-02-08 03:37:53,0,
7035,ACCT_00370,ACCT_01830,CHECK,3022.0,2023-02-08 03:46:45,0,
7036,ACCT_01333,ACCT_00908,CHECK,903.92,2023-02-08 03:48:35,0,
7037,ACCT_01275,ACCT_00713,ACH,100.66,2023-02-08 04:01:23,0,
7038,ACCT_01491,ACCT_01672,CHECK,1541.7,2023-02-08 04:05:08,0,
7039,ACCT_00597,ACCT_00735,WIRE,4655.28,2023-02-08 04:11:21,0,
7040,ACCT_01292,ACCT_01736,CHECK,4897.64,2023-02-08 04:30:20,0,
7041,ACCT_01808,ACCT_01314,CASH,1818.59,2023-02-08 04:53:34,0,
7042,ACCT_00985,ACCT_00600,ACH,1056.84,2023-02-08 05:15:03,0,
7043,ACCT_00583,ACCT_01261,ACH,4901.29,2023-02-08 05:37:31,0,
7044,ACCT_01611,ACCT_01368,ACH,149.01,2023-02-08 05:42:09,0,
7045,ACCT_01689,ACCT_00052,ACH,878.79,2023-02-08 05:47:05,0,
7046,ACCT_00884,ACCT_00089,ACH,4007.18,2023-02-08 05:47:05,0,
7047,ACCT_01030,ACCT_00879,ACH,631.31,2023-02-08 05:49:18,0,
7048,ACCT_01388,ACCT_00115,ACH,270.49,2023-02-08 05:55:25,0,
7049,ACCT_01721,ACCT_00174,TRANSFER,3851.2,2023-02-08 06:09:58,0,
7050,ACCT_00006,ACCT_00048,ACH,4775.18,2023-02-08 06:25:34,0,
7051,ACCT_00751,ACCT_00123,ACH,2094.95,2023-02-08 06:28:07,0,
7052,ACCT_00695,ACCT_00706,CASH,802.34,2023-02-08 06:34:53,0,
7053,ACCT_01123,ACCT_01554,TRANSFER,774.21,2023-02-08 06:39:37,0,
7054,ACCT_01301,ACCT_01015,WIRE,1356.55,2023-02-08 06:39:52,0,
7055,ACCT_01998,ACCT_01259,WIRE,2166.74,2023-02-08 07:09:03,0,
7056,ACCT_01894,ACCT_00498,CHECK,463.12,2023-02-08 07:15:23,0,
7057,ACCT_00110,ACCT_01290,CASH,4365.53,2023-02-08 07:37:22,0,
7058,ACCT_00389,ACCT_00611,WIRE,4053.72,2023-02-08 07:55:36,0,
7059,ACCT_00459,ACCT_00001,WIRE,38071.12,2023-02-08 07:58:17,1,ALERT_0033
7060,ACCT_00665,ACCT_01583,WIRE,4261.98,2023-02-08 08:04:16,0,
7061,ACCT_00882,ACCT_00247,CHECK,679.3,2023-02-08 08:14:24,0,
7062,ACCT_00553,ACCT_01744,ACH,2906.84,2023-02-08 08:16:01,0,
7063,ACCT_00365,ACCT_00492,CHECK,455.05,2023-02-08 08:32:00,0,
7064,ACCT_00321,ACCT_00394,CHECK,3931.2,2023-02-08 08:32:45,0,
7065,ACCT_00455,ACCT_00219,CHECK,55.85,2023-02-08 08:33:03,0,
7066,ACCT_00540,ACCT_01189,CASH,956.66,2023-02-08 08:39:13,0,
7067,ACCT_00933,ACCT_01032,ACH,1301.58,2023-02-08 08:40:23,0,
7068,ACCT_00755,ACCT_00957,TRANSFER,3323.09,2023-02-08 08:41:28,0,
7069,ACCT_00401,ACCT_01233,CASH,4883.96,2023-02-08 08:55:55,0,
7070,ACCT_00277,ACCT_01472,CHECK,3964.72,2023-02-08 08:57:40,0,
7071,ACCT_01301,ACCT_00879,ACH,343.23,2023-02-08 09:17:36,0,
7072,ACCT_00898,ACCT_01790,ACH,3661.68,2023-02-08 09:25:43,0,
7073,ACCT_01964,ACCT_01326,TRANSFER,1833.12,2023-02-08 09:36:34,0,
7074,ACCT_01551,ACCT_01294,CASH,158.65,2023-02-08 09:47:12,0,
7075,ACCT_00533,ACCT_00981,WIRE,851.02,2023-02-08 09:56:19,0,
7076,ACCT_01322,ACCT_01168,TRANSFER,1807.07,2023-02-08 10:23:33,0,
7077,ACCT_00465,ACCT_00359,CASH,461.45,2023-02-08 10:53:57,0,
7078,ACCT_00054,ACCT_00343,ACH,1700.29,2023-02-08 10:57:00,0,
7079,ACCT_01974,ACCT_00785,CHECK,3586.27,2023-02-08 10:57:44,0,
7080,ACCT_01613,ACCT_00386,CHECK,2961.71,2023-02-08 11:00:52,0,
7081,ACCT_01342,ACCT_01121,CHECK,3153.61,2023-02-08 11:03:00,0,
7082,ACCT_01910,ACCT_00872,WIRE,929.34,2023-02-08 11:31:01,0,
7083,ACCT_00966,ACCT_00996,WIRE,2290.11,2023-02-08 11:40:52,0,
7084,ACCT_00381,ACCT_01017,CHECK,4542.26,2023-02-08 11:47:40,0,
7085,ACCT_01088,ACCT_00672,ACH,3990.03,2023-02-08 12:01:55,0,
7086,ACCT_01338,ACCT_00745,WIRE,3948.86,2023-02-08 12:09:17,0,
7087,ACCT_00382,ACCT_01550,CHECK,1018.72,2023-02-08 12:27:14,0,
7088,ACCT_01185,ACCT_00590,CASH,1252.66,2023-02-08 12:37:52,0,
7089,ACCT_00293,ACCT_01477,TRANSFER,1529.89,2023-02-08 12:41:22,0,
7090,ACCT_00162,ACCT_00001,TRANSFER,18043.93,2023-02-08 12:43:12,1,ALERT_0033
7091,ACCT_00552,ACCT_00469,CASH,2365.19,2023-02-08 12:44:11,0,
7092,ACCT_00838,ACCT_01746,ACH,2215.57,2023-02-08 12:45:35,0,
7093,ACCT_01301,ACCT_01841,ACH,2618.01,2023-02-08 12:48:16,0,
7094,ACCT_01600,ACCT_01671,WIRE,4225.15,2023-02-08 13:10:41,0,
7095,ACCT_00400,ACCT_00092,TRANSFER,1959.82,2023-02-08 13:12:54,0,
7096,ACCT_01525,ACCT_01669,TRANSFER,1119.57,2023-02-08 13:21:37,0,
7097,ACCT_01133,ACCT_01752,WIRE,441.51,2023-02-08 13:31:53,0,
7098,ACCT_01924,ACCT_01908,CHECK,4934.49,2023-02-08 13:40:04,0,
7099,ACCT_00001,ACCT_01747,TRANSFER,3100.19,2023-02-08 13:44:21,0,
7100,ACCT_01153,ACCT_01140,ACH,2261.23,2023-02-08 13:47:11,0,
7101,ACCT_00523,ACCT_01913,TRANSFER,3480.13,2023-02-08 13:51:34,0,
7102,ACCT_01117,ACCT_01887,TRANSFER,3248.68,2023-02-08 13:53:27,0,
7103,ACCT_00911,ACCT_01692,CHECK,3298.58,2023-02-08 13:58:51,0,
7104,ACCT_01391,ACCT_00512,ACH,4255.38,2023-02-08 14:25:50,0,
7105,ACCT_00115,ACCT_00909,TRANSFER,1578.04,2023-02-08 14:31:17,0,
7106,ACCT_01681,ACCT_01465,ACH,3788.86,2023-02-08 14:33:14,0,
7107,ACCT_01472,ACCT_01806,WIRE,1532.89,2023-02-08 14:33:18,0,
7108,ACCT_01577,ACCT_01374,ACH,4587.06,2023-02-08 14:37:01,0,
7109,ACCT_01331,ACCT_00496,CHECK,4212.03,2023-02-08 14:50:40,0,
7110,ACCT_00798,ACCT_00196,CHECK,4804.09,2023-02-08 15:02:55,0,
7111,ACCT_00949,ACCT_00635,CHECK,2363.28,2023-02-08 15:10:58,0,
7112,ACCT_01700,ACCT_01193,CASH,3840.73,2023-02-08 15:17:00,0,
7113,ACCT_00626,ACCT_00260,CASH,3271.99,2023-02-08 15:21:16,0,
7114,ACCT_00726,ACCT_00220,CHECK,2909.36,2023-02-08 15:42:46,0,
7115,ACCT_01120,ACCT_00534,ACH,3409.79,2023-02-08 16:03:32,0,
7116,ACCT_01639,ACCT_01854,ACH,2821.19,2023-02-08 16:06:26,0,
7117,ACCT_01158,ACCT_00892,WIRE,1751.18,2023-02-08 16:09:24,0,
7118,ACCT_01508,ACCT_00264,ACH,4053.72,2023-02-08 16:10:58,0,
7119,ACCT_01915,ACCT_01647,CHECK,1886.55,2023-02-08 16:13:24,0,
7120,ACCT_01980,ACCT_01261,CASH,4137.96,2023-02-08 16:35:29,0,
7121,ACCT_01100,ACCT_00965,CHECK,518.22,2023-02-08 16:36:33,0,
7122,ACCT_01502,ACCT_01225,CASH,1684.32,2023-02-08 16:42:42,0,
7123,ACCT_01733,ACCT_01280,ACH,1611.18,2023-02-08 16:52:54,0,
7124,ACCT_01045,ACCT_00755,CHECK,1909.02,2023-02-08 17:00:04,0,
7125,ACCT_01585,ACCT_01602,WIRE,2675.59,2023-02-08 17:07:04,0,
7126,ACCT_01547,ACCT_01309,CHECK,2890.81,2023-02-08 17:07:26,0,
7127,ACCT_00532,ACCT_00302,WIRE,2389.52,2023-02-08 17:08:18,0,
7128,ACCT_01998,ACCT_00288,CASH,2577.25,2023-02-08 17:18:14,0,
7129,ACCT_01015,ACCT_00824,CASH,3478.91,2023-02-08 17:24:31,0,
7130,ACCT_01341,ACCT_00079,WIRE,3425.36,2023-02-08 17:24:57,0,
7131,ACCT_01398,ACCT_00273,WIRE,2831.96,2023-02-08 17:27:35,0,
7132,ACCT_00476,ACCT_01223,CASH,2122.08,2023-02-08 17:28:30,0,
7133,ACCT_01901,ACCT_01348,CHECK,3499.78,2023-02-08 17:29:39,0,
7134,ACCT_00228,ACCT_01588,CHECK,653.26,2023-02-08 17:34:06,0,
7135,ACCT_01168,ACCT_01537,WIRE,1772.99,2023-02-08 17:34:36,0,
7136,ACCT_01033,ACCT_00227,ACH,1660.81,2023-02-08 17:44:12,0,
7137,ACCT_01741,ACCT_01607,WIRE,2789.84,2023-02-08 17:46:01,0,
7138,ACCT_00019,ACCT_00325,CASH,2508.19,2023-02-08 17:54:14,0,
7139,ACCT_00720,ACCT_00064,CASH,3506.15,2023-02-08 18:04:07,0,
7140,ACCT_01911,ACCT_00544,TRANSFER,3946.39,2023-02-08 18:39:03,0,
7141,ACCT_00654,ACCT_01428,CASH,1740.12,2023-02-08 18:42:26,0,
7142,ACCT_00447,ACCT_00209,WIRE,3510.57,2023-02-08 18:48:03,0,
7143,ACCT_00460,ACCT_01462,WIRE,960.82,2023-02-08 18:53:29,0,
7144,ACCT_01558,ACCT_00885,CASH,481.89,2023-02-08 18:59:32,0,
7145,ACCT_01016,ACCT_00372,CHECK,933.29,2023-02-08 19:20:25,0,
7146,ACCT_00950,ACCT_01349,CHECK,3920.79,2023-02-08 19:34:49,0,
7147,ACCT_00922,ACCT_01104,CHECK,1404.9,2023-02-08 19:36:00,0,
7148,ACCT_01245,ACCT_00576,CHECK,4570.85,2023-02-08 19:40:31,0,
7149,ACCT_01766,ACCT_01434,TRANSFER,459.34,2023-02-08 19:43:00,0,
7150,ACCT_00772,ACCT_01183,WIRE,4265.53,2023-02-08 20:04:03,0,
7151,ACCT_00626,ACCT_00025,TRANSFER,4290.61,2023-02-08 20:16:50,0,
7152,ACCT_01504,ACCT_01858,ACH,655.31,2023-02-08 20:20:28,0,
7153,ACCT_00973,ACCT_00168,WIRE,3208.36,2023-02-08 20:29:03,0,
7154,ACCT_01232,ACCT_01810,CHECK,2764.77,2023-02-08 20:30:48,0,
7155,ACCT_00926,ACCT_00110,CASH,394.88,2023-02-08 20:39:41,0,
7156,ACCT_01320,ACCT_00460,CHECK,1012.61,2023-02-08 20:57:20,0,
7157,ACCT_01387,ACCT_01202,CASH,2507.21,2023-02-08 21:07:12,0,
7158,ACCT_00263,ACCT_01585,CHECK,4202.2,2023-02-08 21:07:47,0,
7159,ACCT_00596,ACCT_01159,CHECK,3456.06,2023-02-08 21:27:33,0,
7160,ACCT_01770,ACCT_00946,CASH,4293.77,2023-02-08 21:27:52,0,
7161,ACCT_01484,ACCT_00075,CHECK,1944.07,2023-02-08 21:59:42,0,
7162,ACCT_00135,ACCT_00976,TRANSFER,3599.89,2023-02-08 22:01:28,0,
7163,ACCT_00769,ACCT_01589,TRANSFER,3890.88,2023-02-08 22:05:14,0,
7164,ACCT_00234,ACCT_01486,TRANSFER,1894.32,2023-02-08 22:06:44,0,
7165,ACCT_00212,ACCT_00182,ACH,4799.07,2023-02-08 22:17:30,0,
7166,ACCT_00030,ACCT_01680,CASH,1580.59,2023-02-08 22:23:33,0,
7167,ACCT_00549,ACCT_01643,TRANSFER,4641.41,2023-02-08 22:28:17,0,
7168,ACCT_01810,ACCT_01493,TRANSFER,4180.6,2023-02-08 22:31:44,0,
7169,ACCT_01671,ACCT_01152,CASH,4517.03,2023-02-08 22:34:16,0,
7170,ACCT_00196,ACCT_01084,CASH,3505.27,2023-02-08 22:37:48,0,
7171,ACCT_01027,ACCT_00644,ACH,1878.07,2023-02-08 22:38:28,0,
7172,ACCT_00973,ACCT_00310,CHECK,4914.99,2023-02-08 22:47:38,0,
7173,ACCT_01738,ACCT_00434,TRANSFER,3103.81,2023-02-08 22:57:31,0,
7174,ACCT_00321,ACCT_00727,CASH,3790.71,2023-02-08 23:34:31,0,
7175,ACCT_01867,ACCT_00135,CASH,2461.8,2023-02-08 23:35:10,0,
7176,ACCT_00136,ACCT_00350,ACH,4596.36,2023-02-08 23:40:31,0,
7177,ACCT_01493,ACCT_00882,ACH,3455.64,2023-02-08 23:50:32,0,
7178,ACCT_00219,ACCT_00938,TRANSFER,4362.19,2023-02-08 23:51:35,0,
7179,ACCT_01677,ACCT_00019,TRANSFER,2904.19,2023-02-08 23:58:46,0,
7180,ACCT_00615,ACCT_00210,ACH,1445.62,2023-02-09 00:03:34,0,
7181,ACCT_00311,ACCT_00237,WIRE,795.45,2023-02-09 00:04:09,0,
7182,ACCT_00982,ACCT_00596,TRANSFER,1612.09,2023-02-09 00:09:08,0,
7183,ACCT_00938,ACCT_01010,TRANSFER,4230.73,2023-02-09 00:13:46,0,
7184,ACCT_00486,ACCT_00904,CASH,1405.49,2023-02-09 00:15:05,0,
7185,ACCT_01537,ACCT_00930,CHECK,3129.26,2023-02-09 00:19:37,0,
7186,ACCT_01483,ACCT_00001,ACH,31770.06,2023-02-09 00:21:33,1,ALERT_0033
7187,ACCT_00030,ACCT_01557,ACH,1069.67,2023-02-09 00:29:20,0,
7188,ACCT_01837,ACCT_00172,CASH,3011.98,2023-02-09 00:32:43,0,
7189,ACCT_01850,ACCT_01943,CASH,4162.04,2023-02-09 01:03:28,0,
7190,ACCT_00569,ACCT_01502,ACH,405.93,2023-02-09 01:05:57,0,
7191,ACCT_00828,ACCT_01461,WIRE,1163.13,2023-02-09 01:09:17,0,
7192,ACCT_00264,ACCT_00662,TRANSFER,628.34,2023-02-09 01:09:24,0,
7193,ACCT_00619,ACCT_01837,CASH,2515.41,2023-02-09 01:10:43,0,
7194,ACCT_00847,ACCT_01079,TRANSFER,2858.28,2023-02-09 01:14:21,0,
7195,ACCT_01340,ACCT_01360,CASH,3203.62,2023-02-09 01:36:30,0,
7196,ACCT_01230,ACCT_00117,CASH,814.54,2023-02-09 01:42:31,0,
7197,ACCT_01797,ACCT_01692,TRANSFER,3998.57,2023-02-09 01:57:50,0,
7198,ACCT_00333,ACCT_00309,ACH,414.99,2023-02-09 02:07:30,0,
7199,ACCT_00723,ACCT_01180,TRANSFER,1381.11,2023-02-09 02:27:08,0,
7200,ACCT_00942,ACCT_01613,CASH,4392.11,2023-02-09 02:44:59,0,
7201,ACCT_00070,ACCT_00661,TRANSFER,3151.07,2023-02-09 02:52:31,0,
7202,ACCT_00991,ACCT_01757,CASH,946.86,2023-02-09 03:05:16,0,
7203,ACCT_00260,ACCT_00795,CASH,3868.44,2023-02-09 03:15:07,0,
7204,ACCT_00202,ACCT_01043,CHECK,2398.79,2023-02-09 03:18:41,0,
7205,ACCT_01533,ACCT_00249,WIRE,994.86,2023-02-09 03:19:44,0,
7206,ACCT_00467,ACCT_00201,WIRE,3691.36,2023-02-09 03:28:37,0,
7207,ACCT_00179,ACCT_01120,TRANSFER,4901.8,2023-02-09 03:41:45,0,
7208,ACCT_00718,ACCT_01443,CASH,4641.1,2023-02-09 03:43:20,0,
7209,ACCT_01966,ACCT_00795,CHECK,1416.03,2023-02-09 03:50:00,0,
7210,ACCT_00286,ACCT_01615,CASH,1913.47,2023-02-09 03:52:13,0,
7211,ACCT_00799,ACCT_00972,CASH,734.3,2023-02-09 03:53:59,0,
7212,ACCT_00164,ACCT_01663,ACH,4676.69,2023-02-09 03:55:28,0,
7213,ACCT_01761,ACCT_01390,WIRE,3825.8,2023-02-09 03:58:01,0,
7214,ACCT_00200,ACCT_01649,TRANSFER,721.69,2023-02-09 04:05:38,0,
7215,ACCT_01336,ACCT_01355,WIRE,4266.01,2023-02-09 04:22:20,0,
7216,ACCT_01194,ACCT_01436,CASH,4841.91,2023-02-09 04:32:33,0,
7217,ACCT_00241,ACCT_00329,WIRE,939.22,2023-02-09 04:37:09,0,
7218,ACCT_00681,ACCT_01067,CASH,3056.52,2023-02-09 04:41:04,0,
7219,ACCT_00241,ACCT_01516,CASH,1024.9,2023-02-09 04:57:49,0,
7220,ACCT_00448,ACCT_01346,CASH,1510.82,2023-02-09 04:58:08,0,
7221,ACCT_01398,ACCT_01760,WIRE,2699.2,2023-02-09 04:59:48,0,
7222,ACCT_01655,ACCT_00543,CASH,4833.93,2023-02-09 05:03:08,0,
7223,ACCT_00939,ACCT_00176,TRANSFER,2349.72,2023-02-09 05:09:32,0,
7224,ACCT_00086,ACCT_00464,TRANSFER,4189.61,2023-02-09 05:12:23,0,
7225,ACCT_01073,ACCT_00636,CASH,725.04,2023-02-09 05:32:34,0,
7226,ACCT_01429,ACCT_00526,CHECK,4235.55,2023-02-09 05:33:36,0,
7227,ACCT_01828,ACCT_00382,CASH,1711.51,2023-02-09 05:43:43,0,
7228,ACCT_00711,ACCT_01711,WIRE,4770.93,2023-02-09 05:46:01,0,
7229,ACCT_00228,ACCT_01646,ACH,4191.0,2023-02-09 05:51:08,0,
7230,ACCT_00953,ACCT_01863,CHECK,4436.36,2023-02-09 05:52:54,0,
7231,ACCT_01142,ACCT_00974,CASH,134.86,2023-02-09 05:53:19,0,
7232,ACCT_01329,ACCT_00332,CASH,1498.27,2023-02-09 05:58:52,0,
7233,ACCT_01967,ACCT_00323,CASH,3939.8,2023-02-09 06:07:27,0,
7234,ACCT_00737,ACCT_01311,ACH,1144.68,2023-02-09 06:11:20,0,
7235,ACCT_00776,ACCT_01251,TRANSFER,4876.77,2023-02-09 06:55:25,0,
7236,ACCT_01692,ACCT_01894,CHECK,793.27,2023-02-09 07:12:33,0,
7237,ACCT_01968,ACCT_01594,CASH,420.02,2023-02-09 07:19:11,0,
7238,ACCT_01624,ACCT_01924,CASH,2262.93,2023-02-09 07:23:10,0,
7239,ACCT_00402,ACCT_00524,CASH,893.49,2023-02-09 07:33:35,0,
7240,ACCT_00571,ACCT_01392,TRANSFER,4854.78,2023-02-09 07:36:00,0,
7241,ACCT_01144,ACCT_00062,CASH,703.36,2023-02-09 07:39:00,0,
7242,ACCT_01998,ACCT_01099,CHECK,1776.14,2023-02-09 07:55:05,0,
7243,ACCT_01561,ACCT_01995,TRANSFER,3086.19,2023-02-09 08:26:42,0,
7244,ACCT_01005,ACCT_00877,WIRE,3780.29,2023-02-09 08:30:28,0,
7245,ACCT_00699,ACCT_01993,CHECK,3712.95,2023-02-09 08:32:18,0,
7246,ACCT_00612,ACCT_01992,CASH,3771.06,2023-02-09 08:37:54,0,
7247,ACCT_01583,ACCT_01097,CHECK,4636.97,2023-02-09 08:42:09,0,
7248,ACCT_00129,ACCT_00516,CASH,4671.46,2023-02-09 08:43:53,0,
7249,ACCT_00339,ACCT_00544,WIRE,1497.87,2023-02-09 08:51:16,0,
7250,ACCT_00994,ACCT_01239,WIRE,31.46,2023-02-09 08:58:11,0,
7251,ACCT_00519,ACCT_00685,ACH,3405.53,2023-02-09 09:02:54,0,
7252,ACCT_01155,ACCT_00667,CASH,1409.64,2023-02-09 09:18:14,0,
7253,ACCT_01775,ACCT_00864,WIRE,3755.96,2023-02-09 09:52:52,0,
7254,ACCT_01176,ACCT_00446,CASH,619.37,2023-02-09 10:10:06,0,
7255,ACCT_00358,ACCT_00940,WIRE,3100.8,2023-02-09 10:31:12,0,
7256,ACCT_01022,ACCT_01761,WIRE,1622.31,2023-02-09 10:33:16,0,
7257,ACCT_01531,ACCT_01631,CHECK,4200.78,2023-02-09 10:33:29,0,
7258,ACCT_01962,ACCT_01998,CHECK,1677.07,2023-02-09 10:34:26,0,
7259,ACCT_01709,ACCT_00515,WIRE,1975.43,2023-02-09 10:40:35,0,
7260,ACCT_01350,ACCT_00321,WIRE,42747.3,2023-02-09 10:41:44,1,ALERT_0049
7261,ACCT_01653,ACCT_00005,TRANSFER,3881.72,2023-02-09 10:47:25,0,
